time,light,sound
12-5-17:27:27:7,32,55
12-5-17:27:27:8,33,77
12-5-17:27:27:9,33,58
12-5-17:27:28:10,30,61
12-5-17:27:28:1,31,82
12-5-17:27:28:2,31,56
12-5-17:27:28:3,30,62
12-5-17:27:28:4,29,49
12-5-17:27:28:5,31,51
12-5-17:27:28:6,28,67
12-5-17:27:28:7,29,41
12-5-17:27:28:8,29,66
12-5-17:27:28:9,29,52
12-5-17:27:29:10,29,41
12-5-17:27:29:1,28,59
12-5-17:27:29:2,29,42
12-5-17:27:29:3,29,35
12-5-17:27:29:4,28,57
12-5-17:27:29:5,29,81
12-5-17:27:29:6,30,31
12-5-17:27:29:7,28,54
12-5-17:27:29:8,30,96
12-5-17:27:29:9,29,49
12-5-17:27:30:10,30,58
12-5-17:27:30:1,30,155
12-5-17:27:30:2,29,59
12-5-17:27:30:3,30,67
12-5-17:27:30:4,28,46
12-5-17:27:30:5,29,55
12-5-17:27:30:6,29,51
12-5-17:27:30:7,29,33
12-5-17:27:30:8,31,42
12-5-17:27:30:9,29,46
12-5-17:27:31:10,29,44
12-5-17:27:31:1,30,39
12-5-17:27:31:2,30,36
12-5-17:27:31:3,29,38
12-5-17:27:31:4,29,45
12-5-17:27:31:5,30,39
12-5-17:27:31:6,29,61
12-5-17:27:31:7,29,53
12-5-17:27:31:8,29,50
12-5-17:27:31:9,29,55
12-5-17:27:32:10,30,52
12-5-17:27:32:1,29,49
12-5-17:27:32:2,29,50
12-5-17:27:32:3,28,69
12-5-17:27:32:4,29,71
12-5-17:27:32:5,29,55
12-5-17:27:32:6,30,65
12-5-17:27:32:7,29,75
12-5-17:27:32:8,29,57
12-5-17:27:32:9,29,57
12-5-17:27:33:10,28,76
12-5-17:27:33:1,29,57
12-5-17:27:33:2,29,52
12-5-17:27:33:3,29,55
12-5-17:27:33:4,29,78
12-5-17:27:33:5,28,74
12-5-17:27:33:6,29,56
12-5-17:27:33:7,29,45
12-5-17:27:33:8,28,55
12-5-17:27:33:9,29,39
12-5-17:27:34:10,29,53
12-5-17:27:34:1,29,39
12-5-17:27:34:2,28,46
12-5-17:27:34:3,29,67
12-5-17:27:34:4,29,58
12-5-17:27:34:5,29,40
12-5-17:27:34:6,27,70
12-5-17:27:34:7,28,75
12-5-17:27:34:8,28,83
12-5-17:27:34:9,29,46
12-5-17:27:35:10,28,59
12-5-17:27:35:1,29,59
12-5-17:27:35:2,29,56
12-5-17:27:35:3,29,47
12-5-17:27:35:4,29,49
12-5-17:27:35:5,29,39
12-5-17:27:35:6,29,40
12-5-17:27:35:7,28,41
12-5-17:27:35:8,28,40
12-5-17:27:35:9,28,46
12-5-17:27:36:10,27,33
12-5-17:27:36:1,28,41
12-5-17:27:36:2,29,40
12-5-17:27:36:3,29,45
12-5-17:27:36:4,29,42
12-5-17:27:36:5,29,31
12-5-17:27:36:6,29,30
12-5-17:27:36:7,30,58
12-5-17:27:36:8,29,46
12-5-17:27:36:9,29,52
12-5-17:27:37:10,29,57
12-5-17:27:37:1,29,48
12-5-17:27:37:2,29,51
12-5-17:27:37:3,29,40
12-5-17:27:37:4,30,49
12-5-17:27:37:5,29,36
12-5-17:27:37:6,29,37
12-5-17:27:37:7,30,32
12-5-17:27:37:8,30,26
12-5-17:27:37:9,30,28
12-5-17:27:38:10,30,37
12-5-17:27:38:1,30,25
12-5-17:27:38:2,30,26
12-5-17:27:38:3,29,22
12-5-17:27:38:4,29,22
12-5-17:27:38:5,28,19
12-5-17:27:38:6,30,29
12-5-17:27:38:7,29,32
12-5-17:27:38:8,30,32
12-5-17:27:38:9,30,32
12-5-17:27:39:10,30,26
12-5-17:27:39:1,29,32
12-5-17:27:39:2,29,23
12-5-17:27:39:3,29,31
12-5-17:27:39:4,29,28
12-5-17:27:39:5,29,29
12-5-17:27:39:6,29,17
12-5-17:27:39:7,28,27
12-5-17:27:39:8,28,20
12-5-17:27:39:9,29,16
12-5-17:27:40:10,28,17
12-5-17:27:40:1,29,30
12-5-17:27:40:2,30,23
12-5-17:27:40:3,29,35
12-5-17:27:40:4,29,42
12-5-17:27:40:5,29,60
12-5-17:27:40:6,28,90
12-5-17:27:40:7,28,106
12-5-17:27:40:8,27,144
12-5-17:27:40:9,28,118
12-5-17:27:41:10,29,137
12-5-17:27:41:1,28,138
12-5-17:27:41:2,29,147
12-5-17:27:41:3,29,162
12-5-17:27:41:4,29,194
12-5-17:27:41:5,28,109
12-5-17:27:41:6,29,55
12-5-17:27:41:7,29,35
12-5-17:27:41:8,28,41
12-5-17:27:41:9,28,27
12-5-17:27:42:10,28,27
12-5-17:27:42:1,28,45
12-5-17:27:42:2,28,51
12-5-17:27:42:3,29,42
12-5-17:27:42:4,29,83
12-5-17:27:42:5,29,57
12-5-17:27:42:6,29,59
12-5-17:27:42:7,30,77
12-5-17:27:42:8,29,49
12-5-17:27:42:9,29,81
12-5-17:27:43:10,30,91
12-5-17:27:43:1,29,96
12-5-17:27:43:2,29,61
12-5-17:27:43:3,28,65
12-5-17:27:43:4,29,51
12-5-17:27:43:5,30,278
12-5-17:27:43:6,29,223
12-5-17:27:43:7,29,212
12-5-17:27:43:8,29,112
12-5-17:27:43:9,29,132
12-5-17:27:44:10,30,71
12-5-17:27:44:1,29,191
12-5-17:27:44:2,30,195
12-5-17:27:44:3,30,136
12-5-17:27:44:4,30,187
12-5-17:27:44:5,31,201
12-5-17:27:44:6,30,169
12-5-17:27:44:7,32,179
12-5-17:27:44:8,31,178
12-5-17:27:44:9,32,247
12-5-17:27:45:10,33,186
12-5-17:27:45:1,33,163
12-5-17:27:45:2,32,134
12-5-17:27:45:3,32,85
12-5-17:27:45:4,33,131
12-5-17:27:45:5,32,111
12-5-17:27:45:6,33,89
12-5-17:27:45:7,32,142
12-5-17:27:45:8,32,104
12-5-17:27:45:9,33,98
12-5-17:27:46:10,32,94
12-5-17:27:46:1,32,128
12-5-17:27:46:2,33,103
12-5-17:27:46:3,32,111
12-5-17:27:46:4,33,76
12-5-17:27:46:5,33,112
12-5-17:27:46:6,32,69
12-5-17:27:46:7,31,104
12-5-17:27:46:8,33,68
12-5-17:27:46:9,32,81
12-5-17:27:47:10,32,42
12-5-17:27:47:1,32,54
12-5-17:27:47:2,32,83
12-5-17:27:47:3,32,125
12-5-17:27:47:4,33,46
12-5-17:27:47:5,32,44
12-5-17:27:47:6,33,47
12-5-17:27:47:7,33,57
12-5-17:27:47:8,32,69
12-5-17:27:47:9,32,36
12-5-17:27:48:10,31,48
12-5-17:27:48:1,33,43
12-5-17:27:48:2,32,42
12-5-17:27:48:3,32,40
12-5-17:27:48:4,32,48
12-5-17:27:48:5,33,51
12-5-17:27:48:6,33,28
12-5-17:27:48:7,33,32
12-5-17:27:48:8,33,28
12-5-17:27:48:9,33,34
12-5-17:27:49:10,33,28
12-5-17:27:49:1,32,16
12-5-17:27:49:2,33,24
12-5-17:27:49:3,32,18
12-5-17:27:49:4,32,21
12-5-17:27:49:5,31,21
12-5-17:27:49:6,32,16
12-5-17:27:49:7,30,13
12-5-17:27:49:8,32,17
12-5-17:27:49:9,31,18
12-5-17:27:50:10,32,17
12-5-17:27:50:1,31,13
12-5-17:27:50:2,31,16
12-5-17:27:50:3,31,14
12-5-17:27:50:4,32,13
12-5-17:27:50:5,32,28
12-5-17:27:50:6,33,29
12-5-17:27:50:7,32,14
12-5-17:27:50:8,32,24
12-5-17:27:50:9,32,34
12-5-17:27:51:10,33,24
12-5-17:27:51:1,33,28
12-5-17:27:51:2,31,27
12-5-17:27:51:3,32,26
12-5-17:27:51:4,33,24
12-5-17:27:51:5,33,23
12-5-17:27:51:6,31,29
12-5-17:27:51:7,33,25
12-5-17:27:51:8,32,16
12-5-17:27:51:9,33,25
12-5-17:27:52:10,32,23
12-5-17:27:52:1,31,20
12-5-17:27:52:2,32,16
12-5-17:27:52:3,31,18
12-5-17:27:52:4,31,22
12-5-17:27:52:5,33,44
12-5-17:27:52:6,33,33
12-5-17:27:52:7,32,19
12-5-17:27:52:8,32,22
12-5-17:27:52:9,33,24
12-5-17:27:53:10,32,17
12-5-17:27:53:1,32,19
12-5-17:27:53:2,32,21
12-5-17:27:53:3,32,22
12-5-17:27:53:4,32,22
12-5-17:27:53:5,32,12
12-5-17:27:53:6,33,19
12-5-17:27:53:7,31,16
12-5-17:27:53:8,31,16
12-5-17:27:53:9,32,16
12-5-17:27:54:10,32,28
12-5-17:27:54:1,31,16
12-5-17:27:54:2,32,27
12-5-17:27:54:3,32,17
12-5-17:27:54:4,31,22
12-5-17:27:54:5,32,26
12-5-17:27:54:6,32,16
12-5-17:27:54:7,32,22
12-5-17:27:54:8,32,21
12-5-17:27:54:9,31,25
12-5-17:27:55:10,31,19
12-5-17:27:55:1,31,26
12-5-17:27:55:2,31,13
12-5-17:27:55:3,32,32
12-5-17:27:55:4,31,26
12-5-17:27:55:5,31,18
12-5-17:27:55:6,32,18
12-5-17:27:55:7,32,14
12-5-17:27:55:8,32,31
12-5-17:27:55:9,32,27
12-5-17:27:56:10,31,17
12-5-17:27:56:1,31,19
12-5-17:27:56:2,32,15
12-5-17:27:56:3,31,18
12-5-17:27:56:4,31,18
12-5-17:27:56:5,30,22
12-5-17:27:56:6,30,22
12-5-17:27:56:7,32,28
12-5-17:27:56:8,31,14
12-5-17:27:56:9,30,22
12-5-17:27:57:10,30,14
12-5-17:27:57:1,29,18
12-5-17:27:57:2,28,14
12-5-17:27:57:3,29,18
12-5-17:27:57:4,28,13
12-5-17:27:57:5,30,24
12-5-17:27:57:6,29,20
12-5-17:27:57:7,29,14
12-5-17:27:57:8,28,18
12-5-17:27:57:9,28,16
12-5-17:27:58:10,28,21
12-5-17:27:58:1,28,15
12-5-17:27:58:2,28,13
12-5-17:27:58:3,28,18
12-5-17:27:58:4,29,26
12-5-17:27:58:5,29,13
12-5-17:27:58:6,28,17
12-5-17:27:58:7,29,15
12-5-17:27:58:8,30,23
12-5-17:27:58:9,28,16
12-5-17:27:59:10,28,15
12-5-17:27:59:1,31,24
12-5-17:27:59:2,30,24
12-5-17:27:59:3,30,17
12-5-17:27:59:4,31,13
12-5-17:27:59:5,31,12
12-5-17:27:59:6,29,23
12-5-17:27:59:7,31,17
12-5-17:27:59:8,31,13
12-5-17:27:59:9,31,20
12-5-17:28:0:10,32,15
12-5-17:28:0:1,30,16
12-5-17:28:0:2,29,14
12-5-17:28:0:3,29,18
12-5-17:28:0:4,30,13
12-5-17:28:0:5,29,14
12-5-17:28:0:6,29,14
12-5-17:28:0:7,29,17
12-5-17:28:0:8,30,16
12-5-17:28:0:9,29,21
12-5-17:28:1:10,29,18
12-5-17:28:1:1,29,31
12-5-17:28:1:2,29,24
12-5-17:28:1:3,29,15
12-5-17:28:1:4,29,18
12-5-17:28:1:5,29,14
12-5-17:28:1:6,30,28
12-5-17:28:1:7,29,16
12-5-17:28:1:8,29,18
12-5-17:28:1:9,29,14
12-5-17:28:2:10,29,18
12-5-17:28:2:1,31,17
12-5-17:28:2:2,30,18
12-5-17:28:2:3,30,17
12-5-17:28:2:4,31,15
12-5-17:28:2:5,31,22
12-5-17:28:2:6,31,16
12-5-17:28:2:7,33,18
12-5-17:28:2:8,31,19
12-5-17:28:2:9,31,21
12-5-17:28:3:10,32,31
12-5-17:28:3:1,30,20
12-5-17:28:3:2,31,18
12-5-17:28:3:3,31,17
12-5-17:28:3:4,30,19
12-5-17:28:3:5,31,27
12-5-17:28:3:6,31,17
12-5-17:28:3:7,31,22
12-5-17:28:3:8,33,31
12-5-17:28:3:9,31,14
12-5-17:28:4:10,33,23
12-5-17:28:4:1,43,21
12-5-17:28:4:2,44,20
12-5-17:28:4:3,44,20
12-5-17:28:4:4,45,26
12-5-17:28:4:5,44,27
12-5-17:28:4:6,44,21
12-5-17:28:4:7,44,27
12-5-17:28:4:8,44,21
12-5-17:28:4:9,44,23
12-5-17:28:5:10,44,21
12-5-17:28:5:1,43,15
12-5-17:28:5:2,44,19
12-5-17:28:5:3,44,17
12-5-17:28:5:4,45,31
12-5-17:28:5:5,44,18
12-5-17:28:5:6,44,24
12-5-17:28:5:7,44,23
12-5-17:28:5:8,44,19
12-5-17:28:5:9,44,20
12-5-17:28:6:10,44,23
12-5-17:28:6:1,44,27
12-5-17:28:6:2,44,32
12-5-17:28:6:3,44,23
12-5-17:28:6:4,44,20
12-5-17:28:6:5,43,24
12-5-17:28:6:6,44,24
12-5-17:28:6:7,43,25
12-5-17:28:6:8,45,31
12-5-17:28:6:9,44,18
12-5-17:28:7:10,44,26
12-5-17:28:7:1,43,20
12-5-17:28:7:2,44,32
12-5-17:28:7:3,43,20
12-5-17:28:7:4,43,22
12-5-17:28:7:5,43,22
12-5-17:28:7:6,43,22
12-5-17:28:7:7,43,21
12-5-17:28:7:8,44,15
12-5-17:28:7:9,44,23
12-5-17:28:8:10,44,15
12-5-17:28:8:1,43,18
12-5-17:28:8:2,44,22
12-5-17:28:8:3,43,17
12-5-17:28:8:4,43,17
12-5-17:28:8:5,44,20
12-5-17:28:8:6,43,18
12-5-17:28:8:7,43,19
12-5-17:28:8:8,43,16
12-5-17:28:8:9,43,20
12-5-17:28:9:10,43,21
12-5-17:28:9:1,44,18
12-5-17:28:9:2,44,18
12-5-17:28:9:3,44,21
12-5-17:28:9:4,44,27
12-5-17:28:9:5,44,24
12-5-17:28:9:6,44,16
12-5-17:28:9:7,44,21
12-5-17:28:9:8,44,61
12-5-17:28:9:9,43,24
12-5-17:28:10:10,44,17
12-5-17:28:10:1,41,16
12-5-17:28:10:2,43,16
12-5-17:28:10:3,44,27
12-5-17:28:10:4,43,14
12-5-17:28:10:5,42,14
12-5-17:28:10:6,42,13
12-5-17:28:10:7,43,12
12-5-17:28:10:8,43,16
12-5-17:28:10:9,44,11
12-5-17:28:11:10,43,14
12-5-17:28:11:1,43,20
12-5-17:28:11:2,42,13
12-5-17:28:11:3,44,15
12-5-17:28:11:4,44,13
12-5-17:28:11:5,44,15
12-5-17:28:11:6,44,12
12-5-17:28:11:7,44,14
12-5-17:28:11:8,42,13
12-5-17:28:11:9,43,18
12-5-17:28:12:10,43,12
12-5-17:28:12:1,43,13
12-5-17:28:12:2,42,15
12-5-17:28:12:3,43,21
12-5-17:28:12:4,43,13
12-5-17:28:12:5,44,21
12-5-17:28:12:6,44,21
12-5-17:28:12:7,43,13
12-5-17:28:12:8,42,13
12-5-17:28:12:9,43,16
12-5-17:28:13:10,42,14
12-5-17:28:13:1,42,13
12-5-17:28:13:2,42,16
12-5-17:28:13:3,42,25
12-5-17:28:13:4,42,19
12-5-17:28:13:5,42,24
12-5-17:28:13:6,42,27
12-5-17:28:13:7,41,22
12-5-17:28:13:8,41,18
12-5-17:28:13:9,41,17
12-5-17:28:14:10,42,23
12-5-17:28:14:1,41,15
12-5-17:28:14:2,41,19
12-5-17:28:14:3,42,16
12-5-17:28:14:4,42,29
12-5-17:28:14:5,41,29
12-5-17:28:14:6,41,14
12-5-17:28:14:7,42,14
12-5-17:28:14:8,41,17
12-5-17:28:14:9,41,16
12-5-17:28:15:10,41,19
12-5-17:28:15:1,42,24
12-5-17:28:15:2,41,27
12-5-17:28:15:3,40,24
12-5-17:28:15:4,40,19
12-5-17:28:15:5,41,18
12-5-17:28:15:6,41,19
12-5-17:28:15:7,42,18
12-5-17:28:15:8,42,23
12-5-17:28:15:9,42,17
12-5-17:28:16:10,41,20
12-5-17:28:16:1,42,24
12-5-17:28:16:2,42,31
12-5-17:28:16:3,41,25
12-5-17:28:16:4,41,23
12-5-17:28:16:5,41,21
12-5-17:28:16:6,42,25
12-5-17:28:16:7,42,28
12-5-17:28:16:8,44,33
12-5-17:28:16:9,43,52
12-5-17:28:17:10,44,49
12-5-17:28:17:1,43,30
12-5-17:28:17:2,44,30
12-5-17:28:17:3,44,30
12-5-17:28:17:4,44,27
12-5-17:28:17:5,44,28
12-5-17:28:17:6,44,32
12-5-17:28:17:7,45,25
12-5-17:28:17:8,43,27
12-5-17:28:17:9,44,27
12-5-17:28:18:10,44,25
12-5-17:28:18:1,44,28
12-5-17:28:18:2,44,35
12-5-17:28:18:3,44,45
12-5-17:28:18:4,44,33
12-5-17:28:18:5,44,47
12-5-17:28:18:6,44,34
12-5-17:28:18:7,45,53
12-5-17:28:18:8,44,73
12-5-17:28:18:9,43,63
12-5-17:28:19:10,44,141
12-5-17:28:19:1,44,86
12-5-17:28:19:2,44,49
12-5-17:28:19:3,44,61
12-5-17:28:19:4,44,42
12-5-17:28:19:5,44,37
12-5-17:28:19:6,44,36
12-5-17:28:19:7,44,43
12-5-17:28:19:8,45,48
12-5-17:28:19:9,45,44
12-5-17:28:20:10,44,32
12-5-17:28:20:1,44,63
12-5-17:28:20:2,44,47
12-5-17:28:20:3,44,24
12-5-17:28:20:4,43,34
12-5-17:28:20:5,42,21
12-5-17:28:20:6,44,25
12-5-17:28:20:7,43,45
12-5-17:28:20:8,44,27
12-5-17:28:20:9,43,30
12-5-17:28:21:10,43,23
12-5-17:28:21:1,42,25
12-5-17:28:21:2,42,23
12-5-17:28:21:3,43,24
12-5-17:28:21:4,42,21
12-5-17:28:21:5,42,25
12-5-17:28:21:6,44,30
12-5-17:28:21:7,43,28
12-5-17:28:21:8,43,28
12-5-17:28:21:9,43,28
12-5-17:28:22:10,42,23
12-5-17:28:22:1,42,26
12-5-17:28:22:2,42,45
12-5-17:28:22:3,41,41
12-5-17:28:22:4,42,34
12-5-17:28:22:5,42,36
12-5-17:28:22:6,42,28
12-5-17:28:22:7,43,33
12-5-17:28:22:8,42,35
12-5-17:28:22:9,42,31
12-5-17:28:23:10,43,34
12-5-17:28:23:1,43,43
12-5-17:28:23:2,43,28
12-5-17:28:23:3,41,37
12-5-17:28:23:4,41,32
12-5-17:28:23:5,42,39
12-5-17:28:23:6,42,24
12-5-17:28:23:7,42,24
12-5-17:28:23:8,42,41
12-5-17:28:23:9,41,27
12-5-17:28:24:10,41,40
12-5-17:28:24:1,41,33
12-5-17:28:24:2,41,30
12-5-17:28:24:3,42,28
12-5-17:28:24:4,41,27
12-5-17:28:24:5,41,19
12-5-17:28:24:6,42,26
12-5-17:28:24:7,44,31
12-5-17:28:24:8,41,34
12-5-17:28:24:9,43,31
12-5-17:28:25:10,42,47
12-5-17:28:25:1,41,25
12-5-17:28:25:2,41,33
12-5-17:28:25:3,40,21
12-5-17:28:25:4,41,25
12-5-17:28:25:5,41,34
12-5-17:28:25:6,42,31
12-5-17:28:25:7,42,25
12-5-17:28:25:8,42,28
12-5-17:28:25:9,41,33
12-5-17:28:26:10,42,46
12-5-17:28:26:1,42,33
12-5-17:28:26:2,41,34
12-5-17:28:26:3,41,25
12-5-17:28:26:4,40,36
12-5-17:28:26:5,42,26
12-5-17:28:26:6,41,24
12-5-17:28:26:7,42,33
12-5-17:28:26:8,42,34
12-5-17:28:26:9,40,25
12-5-17:28:27:10,42,28
12-5-17:28:27:1,42,47
12-5-17:28:27:2,42,33
12-5-17:28:27:3,42,34
12-5-17:28:27:4,42,24
12-5-17:28:27:5,41,31
12-5-17:28:27:6,41,29
12-5-17:28:27:7,41,46
12-5-17:28:27:8,41,22
12-5-17:28:27:9,41,23
12-5-17:28:28:10,42,32
12-5-17:28:28:1,41,29
12-5-17:28:28:2,42,27
12-5-17:28:28:3,42,26
12-5-17:28:28:4,41,25
12-5-17:28:28:5,40,28
12-5-17:28:28:6,41,37
12-5-17:28:28:7,42,40
12-5-17:28:28:8,41,30
12-5-17:28:28:9,42,37
12-5-17:28:29:10,41,34
12-5-17:28:29:1,41,42
12-5-17:28:29:2,42,52
12-5-17:28:29:3,41,52
12-5-17:28:29:4,41,72
12-5-17:28:29:5,41,48
12-5-17:28:29:6,43,56
12-5-17:28:29:7,41,67
12-5-17:28:29:8,40,69
12-5-17:28:29:9,41,61
12-5-17:28:30:10,41,64
12-5-17:28:30:1,41,28
12-5-17:28:30:2,41,51
12-5-17:28:30:3,42,54
12-5-17:28:30:4,40,58
12-5-17:28:30:5,42,38
12-5-17:28:30:6,40,36
12-5-17:28:30:7,42,40
12-5-17:28:30:8,42,42
12-5-17:28:30:9,41,38
12-5-17:28:31:10,42,27
12-5-17:28:31:1,41,25
12-5-17:28:31:2,41,28
12-5-17:28:31:3,41,29
12-5-17:28:31:4,41,27
12-5-17:28:31:5,40,27
12-5-17:28:31:6,41,27
12-5-17:28:31:7,42,36
12-5-17:28:31:8,41,44
12-5-17:28:31:9,41,32
12-5-17:28:32:10,41,28
12-5-17:28:32:1,41,31
12-5-17:28:32:2,40,22
12-5-17:28:32:3,42,31
12-5-17:28:32:4,41,42
12-5-17:28:32:5,41,27
12-5-17:28:32:6,41,35
12-5-17:28:32:7,41,34
12-5-17:28:32:8,41,22
12-5-17:28:32:9,41,51
12-5-17:28:33:10,41,108
12-5-17:28:33:1,40,36
12-5-17:28:33:2,41,67
12-5-17:28:33:3,41,39
12-5-17:28:33:4,42,41
12-5-17:28:33:5,43,98
12-5-17:28:33:6,41,100
12-5-17:28:33:7,41,36
12-5-17:28:33:8,41,30
12-5-17:28:33:9,42,38
12-5-17:28:34:10,41,152
12-5-17:28:34:1,42,51
12-5-17:28:34:2,42,73
12-5-17:28:34:3,41,176
12-5-17:28:34:4,42,61
12-5-17:28:34:5,41,121
12-5-17:28:34:6,41,209
12-5-17:28:34:7,41,82
12-5-17:28:34:8,40,71
12-5-17:28:34:9,41,37
12-5-17:28:35:10,41,57
12-5-17:28:35:1,41,25
12-5-17:28:35:2,40,74
12-5-17:28:35:3,41,36
12-5-17:28:35:4,41,32
12-5-17:28:35:5,41,33
12-5-17:28:35:6,42,29
12-5-17:28:35:7,41,30
12-5-17:28:35:8,40,25
12-5-17:28:35:9,41,34
12-5-17:28:36:10,41,26
12-5-17:28:36:1,39,17
12-5-17:28:36:2,41,56
12-5-17:28:36:3,41,25
12-5-17:28:36:4,41,71
12-5-17:28:36:5,41,46
12-5-17:28:36:6,41,41
12-5-17:28:36:7,41,45
12-5-17:28:36:8,41,42
12-5-17:28:36:9,41,35
12-5-17:28:37:10,42,35
12-5-17:28:37:1,40,21
12-5-17:28:37:2,41,30
12-5-17:28:37:3,41,37
12-5-17:28:37:4,40,26
12-5-17:28:37:5,41,36
12-5-17:28:37:6,40,24
12-5-17:28:37:7,40,42
12-5-17:28:37:8,40,31
12-5-17:28:37:9,41,26
12-5-17:28:38:10,42,31
12-5-17:28:38:1,40,32
12-5-17:28:38:2,42,27
12-5-17:28:38:3,40,22
12-5-17:28:38:4,42,24
12-5-17:28:38:5,42,28
12-5-17:28:38:6,41,25
12-5-17:28:38:7,41,25
12-5-17:28:38:8,41,25
12-5-17:28:38:9,40,34
12-5-17:28:39:10,41,32
12-5-17:28:39:1,40,48
12-5-17:28:39:2,41,26
12-5-17:28:39:3,41,36
12-5-17:28:39:4,40,88
12-5-17:28:39:5,41,33
12-5-17:28:39:6,41,43
12-5-17:28:39:7,41,61
12-5-17:28:39:8,41,60
12-5-17:28:39:9,40,41
12-5-17:28:40:10,41,38
12-5-17:28:40:1,41,50
12-5-17:28:40:2,41,38
12-5-17:28:40:3,41,102
12-5-17:28:40:4,40,35
12-5-17:28:40:5,41,36
12-5-17:28:40:6,41,54
12-5-17:28:40:7,40,33
12-5-17:28:40:8,42,27
12-5-17:28:40:9,42,32
12-5-17:28:41:10,42,29
12-5-17:28:41:1,42,24
12-5-17:28:41:2,41,24
12-5-17:28:41:3,41,20
12-5-17:28:41:4,42,25
12-5-17:28:41:5,41,22
12-5-17:28:41:6,39,27
12-5-17:28:41:7,40,24
12-5-17:28:41:8,40,24
12-5-17:28:41:9,39,20
12-5-17:28:42:10,40,17
12-5-17:28:42:1,38,20
12-5-17:28:42:2,39,15
12-5-17:28:42:3,38,29
12-5-17:28:42:4,39,20
12-5-17:28:42:5,38,18
12-5-17:28:42:6,41,24
12-5-17:28:42:7,39,23
12-5-17:28:42:8,31,18
12-5-17:28:42:9,28,17
12-5-17:28:43:10,31,15
12-5-17:28:43:1,30,15
12-5-17:28:43:2,28,19
12-5-17:28:43:3,28,16
12-5-17:28:43:4,26,15
12-5-17:28:43:5,24,17
12-5-17:28:43:6,23,16
12-5-17:28:43:7,23,17
12-5-17:28:43:8,23,15
12-5-17:28:43:9,23,14
12-5-17:28:44:10,21,19
12-5-17:28:44:1,22,15
12-5-17:28:44:2,22,17
12-5-17:28:44:3,22,12
12-5-17:28:44:4,22,11
12-5-17:28:44:5,22,20
12-5-17:28:44:6,22,19
12-5-17:28:44:7,21,23
12-5-17:28:44:8,20,14
12-5-17:28:44:9,18,12
12-5-17:28:45:10,17,15
12-5-17:28:45:1,16,16
12-5-17:28:45:2,15,18
12-5-17:28:45:3,16,12
12-5-17:28:45:4,16,12
12-5-17:28:45:5,15,16
12-5-17:28:45:6,15,18
12-5-17:28:45:7,14,20
12-5-17:28:45:8,14,19
12-5-17:28:45:9,15,14
12-5-17:28:46:10,16,21
12-5-17:28:46:1,15,14
12-5-17:28:46:2,16,17
12-5-17:28:46:3,16,15
12-5-17:28:46:4,15,17
12-5-17:28:46:5,16,18
12-5-17:28:46:6,16,22
12-5-17:28:46:7,16,29
12-5-17:28:46:8,17,15
12-5-17:28:46:9,19,21
12-5-17:28:47:10,18,18
12-5-17:28:47:1,18,21
12-5-17:28:47:2,16,15
12-5-17:28:47:3,15,23
12-5-17:28:47:4,15,20
12-5-17:28:47:5,14,31
12-5-17:28:47:6,15,31
12-5-17:28:47:7,14,23
12-5-17:28:47:8,14,26
12-5-17:28:47:9,14,18
12-5-17:28:48:10,15,20
12-5-17:28:48:1,15,17
12-5-17:28:48:2,15,16
12-5-17:28:48:3,14,18
12-5-17:28:48:4,14,20
12-5-17:28:48:5,15,29
12-5-17:28:48:6,16,17
12-5-17:28:48:7,17,16
12-5-17:28:48:8,18,16
12-5-17:28:48:9,20,17
12-5-17:28:49:10,19,18
12-5-17:28:49:1,19,24
12-5-17:28:49:2,20,17
12-5-17:28:49:3,18,18
12-5-17:28:49:4,18,30
12-5-17:28:49:5,16,20
12-5-17:28:49:6,17,20
12-5-17:28:49:7,25,30
12-5-17:28:49:8,34,27
12-5-17:28:49:9,33,24
12-5-17:28:50:10,33,26
12-5-17:28:50:1,36,23
12-5-17:28:50:2,35,23
12-5-17:28:50:3,36,19
12-5-17:28:50:4,36,26
12-5-17:28:50:5,37,25
12-5-17:28:50:6,37,18
12-5-17:28:50:7,37,22
12-5-17:28:50:8,37,18
12-5-17:28:50:9,39,35
12-5-17:28:51:10,39,39
12-5-17:28:51:1,39,21
12-5-17:28:51:2,39,17
12-5-17:28:51:3,39,21
12-5-17:28:51:4,39,21
12-5-17:28:51:5,40,16
12-5-17:28:51:6,39,21
12-5-17:28:51:7,38,16
12-5-17:28:51:8,38,19
12-5-17:28:51:9,38,29
12-5-17:28:52:10,39,20
12-5-17:28:52:1,39,18
12-5-17:28:52:2,39,16
12-5-17:28:52:3,39,18
12-5-17:28:52:4,39,20
12-5-17:28:52:5,39,17
12-5-17:28:52:6,40,24
12-5-17:28:52:7,41,23
12-5-17:28:52:8,42,23
12-5-17:28:52:9,41,16
12-5-17:28:53:10,41,18
12-5-17:28:53:1,41,24
12-5-17:28:53:2,40,25
12-5-17:28:53:3,40,26
12-5-17:28:53:4,40,26
12-5-17:28:53:5,41,16
12-5-17:28:53:6,43,29
12-5-17:28:53:7,42,24
12-5-17:28:53:8,41,17
12-5-17:28:53:9,42,27
12-5-17:28:54:10,40,29
12-5-17:28:54:1,41,19
12-5-17:28:54:2,41,27
12-5-17:28:54:3,44,23
12-5-17:28:54:4,43,29
12-5-17:28:54:5,41,15
12-5-17:28:54:6,41,20
12-5-17:28:54:7,41,25
12-5-17:28:54:8,42,26
12-5-17:28:54:9,41,17
12-5-17:28:55:10,42,17
