time,light,sound
12-5-17:29:31:8,25,22
12-5-17:29:31:9,24,17
12-5-17:29:32:10,24,11
12-5-17:29:32:1,24,10
12-5-17:29:32:2,23,15
12-5-17:29:32:3,25,24
12-5-17:29:32:4,25,17
12-5-17:29:32:5,24,19
12-5-17:29:32:6,25,13
12-5-17:29:32:7,25,34
12-5-17:29:32:8,25,24
12-5-17:29:32:9,24,13
12-5-17:29:33:10,24,30
12-5-17:29:33:1,22,15
12-5-17:29:33:2,23,14
12-5-17:29:33:3,24,18
12-5-17:29:33:4,24,43
12-5-17:29:33:5,24,13
12-5-17:29:33:6,24,11
12-5-17:29:33:7,25,25
12-5-17:29:33:8,25,11
12-5-17:29:33:9,25,15
12-5-17:29:34:10,24,28
12-5-17:29:34:1,25,45
12-5-17:29:34:2,24,21
12-5-17:29:34:3,24,22
12-5-17:29:34:4,25,28
12-5-17:29:34:5,24,33
12-5-17:29:34:6,24,12
12-5-17:29:34:7,24,25
12-5-17:29:34:8,25,9
12-5-17:29:34:9,23,14
12-5-17:29:35:10,25,51
12-5-17:29:35:1,24,19
12-5-17:29:35:2,24,33
12-5-17:29:35:3,24,94
12-5-17:29:35:4,25,32
12-5-17:29:35:5,25,53
12-5-17:29:35:6,25,28
12-5-17:29:35:7,25,17
12-5-17:29:35:8,26,26
12-5-17:29:35:9,25,48
12-5-17:29:36:10,23,17
12-5-17:29:36:1,23,12
12-5-17:29:36:2,25,29
12-5-17:29:36:3,24,45
12-5-17:29:36:4,24,68
12-5-17:29:36:5,25,44
12-5-17:29:36:6,26,19
12-5-17:29:36:7,25,38
12-5-17:29:36:8,24,23
12-5-17:29:36:9,25,37
12-5-17:29:37:10,23,13
12-5-17:29:37:1,24,74
12-5-17:29:37:2,23,38
12-5-17:29:37:3,24,145
12-5-17:29:37:4,24,55
12-5-17:29:37:5,24,24
12-5-17:29:37:6,25,28
12-5-17:29:37:7,25,258
12-5-17:29:37:8,25,93
12-5-17:29:37:9,26,49
12-5-17:29:38:10,24,30
12-5-17:29:38:1,24,18
12-5-17:29:38:2,24,69
12-5-17:29:38:3,23,26
12-5-17:29:38:4,25,70
12-5-17:29:38:5,25,166
12-5-17:29:38:6,24,174
12-5-17:29:38:7,24,71
12-5-17:29:38:8,24,29
12-5-17:29:38:9,25,27
12-5-17:29:39:10,25,25
12-5-17:29:39:1,23,193
12-5-17:29:39:2,25,75
12-5-17:29:39:3,24,74
12-5-17:29:39:4,24,82
12-5-17:29:39:5,25,71
12-5-17:29:39:6,24,39
12-5-17:29:39:7,25,246
12-5-17:29:39:8,25,97
12-5-17:29:39:9,24,69
12-5-17:29:40:10,24,48
12-5-17:29:40:1,25,21
12-5-17:29:40:2,25,22
12-5-17:29:40:3,24,26
12-5-17:29:40:4,24,20
12-5-17:29:40:5,25,17
12-5-17:29:40:6,25,38
12-5-17:29:40:7,25,38
12-5-17:29:40:8,24,32
12-5-17:29:40:9,24,32
12-5-17:29:41:10,24,13
12-5-17:29:41:1,24,28
12-5-17:29:41:2,24,20
12-5-17:29:41:3,24,20
12-5-17:29:41:4,26,33
12-5-17:29:41:5,25,31
12-5-17:29:41:6,26,18
12-5-17:29:41:7,25,20
12-5-17:29:41:8,24,19
12-5-17:29:41:9,24,13
12-5-17:29:42:10,24,12
12-5-17:29:42:1,24,29
12-5-17:29:42:2,24,10
12-5-17:29:42:3,25,14
12-5-17:29:42:4,24,17
12-5-17:29:42:5,25,8
12-5-17:29:42:6,25,14
12-5-17:29:42:7,24,22
12-5-17:29:42:8,23,15
12-5-17:29:42:9,24,11
12-5-17:29:43:10,24,14
12-5-17:29:43:1,24,13
12-5-17:29:43:2,24,17
12-5-17:29:43:3,25,9
12-5-17:29:43:4,24,9
12-5-17:29:43:5,24,14
12-5-17:29:43:6,25,12
12-5-17:29:43:7,25,15
12-5-17:29:43:8,24,12
12-5-17:29:43:9,22,12
12-5-17:29:44:10,24,15
12-5-17:29:44:1,23,13
12-5-17:29:44:2,22,11
12-5-17:29:44:3,23,22
12-5-17:29:44:4,24,13
12-5-17:29:44:5,24,34
12-5-17:29:44:6,25,13
12-5-17:29:44:7,25,20
12-5-17:29:44:8,25,25
12-5-17:29:44:9,25,24
12-5-17:29:45:10,23,24
12-5-17:29:45:1,24,23
12-5-17:29:45:2,24,47
12-5-17:29:45:3,24,14
12-5-17:29:45:4,24,19
12-5-17:29:45:5,24,28
12-5-17:29:45:6,23,15
12-5-17:29:45:7,24,19
12-5-17:29:45:8,24,10
12-5-17:29:45:9,23,16
12-5-17:29:46:10,25,18
12-5-17:29:46:1,24,22
12-5-17:29:46:2,24,16
12-5-17:29:46:3,24,11
12-5-17:29:46:4,24,20
12-5-17:29:46:5,24,9
12-5-17:29:46:6,23,12
12-5-17:29:46:7,24,12
12-5-17:29:46:8,24,14
12-5-17:29:46:9,26,24
12-5-17:29:47:10,25,34
12-5-17:29:47:1,24,27
12-5-17:29:47:2,25,12
12-5-17:29:47:3,25,24
12-5-17:29:47:4,23,15
12-5-17:29:47:5,24,24
12-5-17:29:47:6,25,19
12-5-17:29:47:7,24,16
12-5-17:29:47:8,24,20
12-5-17:29:47:9,24,16
12-5-17:29:48:10,23,15
12-5-17:29:48:1,24,13
12-5-17:29:48:2,23,13
12-5-17:29:48:3,25,22
12-5-17:29:48:4,25,47
12-5-17:29:48:5,24,15
12-5-17:29:48:6,25,27
12-5-17:29:48:7,24,14
12-5-17:29:48:8,23,12
12-5-17:29:48:9,25,37
12-5-17:29:49:10,24,17
12-5-17:29:49:1,23,19
12-5-17:29:49:2,23,21
12-5-17:29:49:3,23,15
12-5-17:29:49:4,24,8
12-5-17:29:49:5,24,9
12-5-17:29:49:6,24,11
12-5-17:29:49:7,24,10
12-5-17:29:49:8,24,21
12-5-17:29:49:9,24,20
12-5-17:29:50:10,23,14
12-5-17:29:50:1,24,14
12-5-17:29:50:2,24,15
12-5-17:29:50:3,24,13
12-5-17:29:50:4,24,16
12-5-17:29:50:5,24,19
12-5-17:29:50:6,23,10
12-5-17:29:50:7,23,9
12-5-17:29:50:8,22,19
12-5-17:29:50:9,23,15
12-5-17:29:51:10,23,10
12-5-17:29:51:1,23,11
12-5-17:29:51:2,24,12
12-5-17:29:51:3,24,11
12-5-17:29:51:4,24,17
12-5-17:29:51:5,23,13
12-5-17:29:51:6,23,9
12-5-17:29:51:7,23,10
12-5-17:29:51:8,23,9
12-5-17:29:51:9,23,8
12-5-17:29:52:10,23,11
12-5-17:29:52:1,24,14
12-5-17:29:52:2,24,15
12-5-17:29:52:3,24,11
12-5-17:29:52:4,24,13
12-5-17:29:52:5,24,12
12-5-17:29:52:6,24,14
12-5-17:29:52:7,25,11
12-5-17:29:52:8,23,11
12-5-17:29:52:9,25,22
12-5-17:29:53:10,23,14
12-5-17:29:53:1,23,13
12-5-17:29:53:2,24,14
12-5-17:29:53:3,24,21
12-5-17:29:53:4,24,29
12-5-17:29:53:5,24,26
12-5-17:29:53:6,24,17
12-5-17:29:53:7,24,31
12-5-17:29:53:8,24,53
12-5-17:29:53:9,24,116
12-5-17:29:54:10,24,38
12-5-17:29:54:1,23,53
12-5-17:29:54:2,25,27
12-5-17:29:54:3,24,25
12-5-17:29:54:4,23,30
12-5-17:29:54:5,23,26
12-5-17:29:54:6,24,37
12-5-17:29:54:7,22,22
12-5-17:29:54:8,23,13
12-5-17:29:54:9,23,23
12-5-17:29:55:10,24,27
12-5-17:29:55:1,23,30
12-5-17:29:55:2,24,23
12-5-17:29:55:3,24,13
12-5-17:29:55:4,23,14
12-5-17:29:55:5,24,28
12-5-17:29:55:6,23,25
12-5-17:29:55:7,23,38
12-5-17:29:55:8,23,24
12-5-17:29:55:9,23,24
12-5-17:29:56:10,23,19
12-5-17:29:56:1,23,19
12-5-17:29:56:2,22,13
12-5-17:29:56:3,23,24
12-5-17:29:56:4,23,13
12-5-17:29:56:5,23,17
12-5-17:29:56:6,23,24
12-5-17:29:56:7,24,22
12-5-17:29:56:8,24,21
12-5-17:29:56:9,24,25
12-5-17:29:57:10,23,18
12-5-17:29:57:1,23,23
12-5-17:29:57:2,24,19
12-5-17:29:57:3,23,18
12-5-17:29:57:4,23,31
12-5-17:29:57:5,23,21
12-5-17:29:57:6,23,21
12-5-17:29:57:7,24,29
12-5-17:29:57:8,24,27
12-5-17:29:57:9,24,25
12-5-17:29:58:10,25,101
12-5-17:29:58:1,24,39
12-5-17:29:58:2,24,22
12-5-17:29:58:3,24,8
12-5-17:29:58:4,24,9
12-5-17:29:58:5,23,11
12-5-17:29:58:6,22,15
12-5-17:29:58:7,23,32
12-5-17:29:58:8,22,16
12-5-17:29:58:9,24,51
12-5-17:29:59:10,23,76
12-5-17:29:59:1,24,58
12-5-17:29:59:2,24,21
12-5-17:29:59:3,24,63
12-5-17:29:59:4,24,31
12-5-17:29:59:5,24,21
12-5-17:29:59:6,23,52
12-5-17:29:59:7,24,51
12-5-17:29:59:8,23,102
12-5-17:29:59:9,23,36
12-5-17:30:0:10,24,13
12-5-17:30:0:1,24,48
12-5-17:30:0:2,23,29
12-5-17:30:0:3,25,43
12-5-17:30:0:4,25,22
12-5-17:30:0:5,24,21
12-5-17:30:0:6,24,44
12-5-17:30:0:7,24,20
12-5-17:30:0:8,23,19
12-5-17:30:0:9,24,48
12-5-17:30:1:10,24,16
12-5-17:30:1:1,25,15
12-5-17:30:1:2,24,23
12-5-17:30:1:3,24,20
12-5-17:30:1:4,24,13
12-5-17:30:1:5,24,11
12-5-17:30:1:6,23,20
12-5-17:30:1:7,24,19
12-5-17:30:1:8,24,33
12-5-17:30:1:9,24,35
12-5-17:30:2:10,24,40
12-5-17:30:2:1,23,25
12-5-17:30:2:2,23,13
12-5-17:30:2:3,23,21
12-5-17:30:2:4,23,14
12-5-17:30:2:5,23,29
12-5-17:30:2:6,25,11
12-5-17:30:2:7,23,14
12-5-17:30:2:8,23,21
12-5-17:30:2:9,24,18
12-5-17:30:3:10,24,19
12-5-17:30:3:1,23,20
12-5-17:30:3:2,22,12
12-5-17:30:3:3,24,12
12-5-17:30:3:4,22,18
12-5-17:30:3:5,22,9
12-5-17:30:3:6,23,8
12-5-17:30:3:7,23,12
12-5-17:30:3:8,24,16
12-5-17:30:3:9,23,9
12-5-17:30:4:10,22,16
12-5-17:30:4:1,24,10
12-5-17:30:4:2,24,14
12-5-17:30:4:3,24,10
12-5-17:30:4:4,24,9
12-5-17:30:4:5,23,11
12-5-17:30:4:6,24,9
12-5-17:30:4:7,23,10
12-5-17:30:4:8,23,9
12-5-17:30:4:9,23,25
12-5-17:30:5:10,24,16
12-5-17:30:5:1,23,20
12-5-17:30:5:2,24,10
12-5-17:30:5:3,23,12
12-5-17:30:5:4,22,15
12-5-17:30:5:5,24,28
12-5-17:30:5:6,24,14
12-5-17:30:5:7,24,18
12-5-17:30:5:8,23,20
12-5-17:30:5:9,23,14
12-5-17:30:6:10,25,27
12-5-17:30:6:1,24,14
12-5-17:30:6:2,25,47
12-5-17:30:6:3,24,24
12-5-17:30:6:4,22,13
12-5-17:30:6:5,23,29
12-5-17:30:6:6,23,30
12-5-17:30:6:7,23,26
12-5-17:30:6:8,22,24
12-5-17:30:6:9,23,10
12-5-17:30:7:10,23,10
12-5-17:30:7:1,23,10
12-5-17:30:7:2,24,9
12-5-17:30:7:3,24,10
12-5-17:30:7:4,24,11
12-5-17:30:7:5,23,13
12-5-17:30:7:6,23,25
12-5-17:30:7:7,23,12
12-5-17:30:7:8,23,9
12-5-17:30:7:9,23,8
12-5-17:30:8:10,24,9
12-5-17:30:8:1,22,11
12-5-17:30:8:2,23,10
12-5-17:30:8:3,22,10
12-5-17:30:8:4,23,12
12-5-17:30:8:5,23,12
12-5-17:30:8:6,23,11
12-5-17:30:8:7,23,10
12-5-17:30:8:8,23,12
12-5-17:30:8:9,22,14
12-5-17:30:9:10,24,13
12-5-17:30:9:1,23,8
12-5-17:30:9:2,23,11
12-5-17:30:9:3,23,8
12-5-17:30:9:4,22,11
12-5-17:30:9:5,23,17
12-5-17:30:9:6,23,11
12-5-17:30:9:7,23,7
12-5-17:30:9:8,22,10
12-5-17:30:9:9,23,16
12-5-17:30:10:10,23,17
12-5-17:30:10:1,24,23
12-5-17:30:10:2,24,20
12-5-17:30:10:3,22,14
12-5-17:30:10:4,24,15
12-5-17:30:10:5,23,12
12-5-17:30:10:6,23,42
12-5-17:30:10:7,23,14
12-5-17:30:10:8,24,14
12-5-17:30:10:9,23,26
12-5-17:30:11:10,24,26
12-5-17:30:11:1,24,30
12-5-17:30:11:2,23,15
12-5-17:30:11:3,23,15
12-5-17:30:11:4,24,11
12-5-17:30:11:5,23,12
12-5-17:30:11:6,23,12
12-5-17:30:11:7,23,10
12-5-17:30:11:8,23,13
12-5-17:30:11:9,23,13
12-5-17:30:12:10,23,16
12-5-17:30:12:1,23,14
12-5-17:30:12:2,22,13
12-5-17:30:12:3,23,14
12-5-17:30:12:4,23,13
12-5-17:30:12:5,23,10
12-5-17:30:12:6,22,11
12-5-17:30:12:7,23,11
12-5-17:30:12:8,23,12
12-5-17:30:12:9,23,14
12-5-17:30:13:10,22,15
12-5-17:30:13:1,23,8
12-5-17:30:13:2,24,9
12-5-17:30:13:3,24,9
12-5-17:30:13:4,23,8
12-5-17:30:13:5,22,10
12-5-17:30:13:6,22,11
12-5-17:30:13:7,23,15
12-5-17:30:13:8,22,15
12-5-17:30:13:9,23,13
12-5-17:30:14:10,23,26
12-5-17:30:14:1,24,9
12-5-17:30:14:2,24,9
12-5-17:30:14:3,23,10
12-5-17:30:14:4,23,15
12-5-17:30:14:5,23,12
12-5-17:30:14:6,22,8
12-5-17:30:14:7,21,11
12-5-17:30:14:8,21,13
12-5-17:30:14:9,22,12
12-5-17:30:15:10,22,8
12-5-17:30:15:1,22,9
12-5-17:30:15:2,22,10
12-5-17:30:15:3,23,7
12-5-17:30:15:4,22,12
12-5-17:30:15:5,22,10
12-5-17:30:15:6,22,10
12-5-17:30:15:7,22,14
12-5-17:30:15:8,22,15
12-5-17:30:15:9,23,9
12-5-17:30:16:10,23,14
12-5-17:30:16:1,23,10
12-5-17:30:16:2,23,9
12-5-17:30:16:3,22,14
12-5-17:30:16:4,22,9
12-5-17:30:16:5,23,13
12-5-17:30:16:6,22,12
12-5-17:30:16:7,23,8
12-5-17:30:16:8,23,15
12-5-17:30:16:9,23,10
12-5-17:30:17:10,22,10
12-5-17:30:17:1,22,11
12-5-17:30:17:2,21,15
12-5-17:30:17:3,22,8
12-5-17:30:17:4,22,8
12-5-17:30:17:5,22,8
12-5-17:30:17:6,23,9
12-5-17:30:17:7,22,9
12-5-17:30:17:8,21,11
12-5-17:30:17:9,22,12
12-5-17:30:18:10,22,11
12-5-17:30:18:1,22,11
12-5-17:30:18:2,21,10
12-5-17:30:18:3,22,11
12-5-17:30:18:4,22,9
12-5-17:30:18:5,22,9
12-5-17:30:18:6,23,8
12-5-17:30:18:7,23,8
12-5-17:30:18:8,21,10
12-5-17:30:18:9,22,9
12-5-17:30:19:10,21,11
12-5-17:30:19:1,22,12
12-5-17:30:19:2,22,9
12-5-17:30:19:3,22,11
12-5-17:30:19:4,22,10
12-5-17:30:19:5,22,9
12-5-17:30:19:6,22,11
12-5-17:30:19:7,24,11
12-5-17:30:19:8,23,8
12-5-17:30:19:9,22,17
12-5-17:30:20:10,23,8
12-5-17:30:20:1,22,11
12-5-17:30:20:2,23,16
12-5-17:30:20:3,23,11
12-5-17:30:20:4,23,22
12-5-17:30:20:5,22,48
12-5-17:30:20:6,23,18
12-5-17:30:20:7,23,31
12-5-17:30:20:8,22,11
12-5-17:30:20:9,22,15
12-5-17:30:21:10,23,29
12-5-17:30:21:1,23,10
12-5-17:30:21:2,23,10
12-5-17:30:21:3,22,28
12-5-17:30:21:4,24,10
12-5-17:30:21:5,23,14
12-5-17:30:21:6,22,12
12-5-17:30:21:7,23,14
12-5-17:30:21:8,22,12
12-5-17:30:21:9,22,14
12-5-17:30:22:10,23,22
12-5-17:30:22:1,22,13
12-5-17:30:22:2,22,13
12-5-17:30:22:3,21,12
12-5-17:30:22:4,22,10
12-5-17:30:22:5,23,12
12-5-17:30:22:6,22,22
12-5-17:30:22:7,22,21
12-5-17:30:22:8,22,19
12-5-17:30:22:9,23,17
12-5-17:30:23:10,22,11
12-5-17:30:23:1,23,12
12-5-17:30:23:2,23,9
12-5-17:30:23:3,22,10
12-5-17:30:23:4,23,9
12-5-17:30:23:5,23,13
12-5-17:30:23:6,23,13
12-5-17:30:23:7,22,9
12-5-17:30:23:8,22,10
12-5-17:30:23:9,22,9
12-5-17:30:24:10,22,15
12-5-17:30:24:1,23,14
12-5-17:30:24:2,23,11
12-5-17:30:24:3,22,9
12-5-17:30:24:4,23,10
12-5-17:30:24:5,22,9
12-5-17:30:24:6,24,11
12-5-17:30:24:7,22,10
12-5-17:30:24:8,23,11
12-5-17:30:24:9,23,9
12-5-17:30:25:10,22,9
12-5-17:30:25:1,22,11
12-5-17:30:25:2,22,9
12-5-17:30:25:3,23,9
12-5-17:30:25:4,23,9
12-5-17:30:25:5,22,12
12-5-17:30:25:6,24,8
12-5-17:30:25:7,23,11
12-5-17:30:25:8,22,10
12-5-17:30:25:9,23,9
12-5-17:30:26:10,22,9
12-5-17:30:26:1,23,15
12-5-17:30:26:2,22,10
12-5-17:30:26:3,22,13
12-5-17:30:26:4,22,11
12-5-17:30:26:5,22,12
12-5-17:30:26:6,22,9
12-5-17:30:26:7,23,10
12-5-17:30:26:8,22,10
12-5-17:30:26:9,22,10
12-5-17:30:27:10,22,8
12-5-17:30:27:1,22,10
12-5-17:30:27:2,23,10
12-5-17:30:27:3,23,10
12-5-17:30:27:4,22,9
12-5-17:30:27:5,22,9
12-5-17:30:27:6,22,26
12-5-17:30:27:7,23,14
12-5-17:30:27:8,22,12
12-5-17:30:27:9,23,12
12-5-17:30:28:10,23,10
12-5-17:30:28:1,22,11
12-5-17:30:28:2,22,22
12-5-17:30:28:3,23,19
12-5-17:30:28:4,23,9
12-5-17:30:28:5,24,11
12-5-17:30:28:6,22,10
12-5-17:30:28:7,23,14
12-5-17:30:28:8,22,11
12-5-17:30:28:9,23,13
12-5-17:30:29:10,23,18
12-5-17:30:29:1,22,12
12-5-17:30:29:2,22,12
12-5-17:30:29:3,21,13
12-5-17:30:29:4,22,14
12-5-17:30:29:5,22,10
12-5-17:30:29:6,22,20
12-5-17:30:29:7,22,10
12-5-17:30:29:8,22,10
12-5-17:30:29:9,23,9
12-5-17:30:30:10,22,21
12-5-17:30:30:1,22,9
12-5-17:30:30:2,24,9
12-5-17:30:30:3,22,9
12-5-17:30:30:4,21,10
12-5-17:30:30:5,22,14
12-5-17:30:30:6,22,12
12-5-17:30:30:7,22,12
12-5-17:30:30:8,22,12
12-5-17:30:30:9,22,14
12-5-17:30:31:10,22,10
12-5-17:30:31:1,22,9
12-5-17:30:31:2,23,10
12-5-17:30:31:3,22,8
12-5-17:30:31:4,22,11
12-5-17:30:31:5,22,10
12-5-17:30:31:6,21,11
12-5-17:30:31:7,22,10
12-5-17:30:31:8,22,12
12-5-17:30:31:9,21,9
12-5-17:30:32:10,22,13
12-5-17:30:32:1,22,9
12-5-17:30:32:2,22,18
12-5-17:30:32:3,22,11
12-5-17:30:32:4,23,14
12-5-17:30:32:5,22,12
12-5-17:30:32:6,22,9
12-5-17:30:32:7,23,10
12-5-17:30:32:8,22,11
12-5-17:30:32:9,22,12
12-5-17:30:33:10,23,10
12-5-17:30:33:1,23,10
12-5-17:30:33:2,22,10
12-5-17:30:33:3,21,9
12-5-17:30:33:4,22,12
12-5-17:30:33:5,22,17
12-5-17:30:33:6,22,12
12-5-17:30:33:7,22,9
12-5-17:30:33:8,22,14
12-5-17:30:33:9,24,11
12-5-17:30:34:10,22,12
12-5-17:30:34:1,22,11
12-5-17:30:34:2,23,12
12-5-17:30:34:3,22,13
12-5-17:30:34:4,22,17
12-5-17:30:34:5,23,10
12-5-17:30:34:6,22,9
12-5-17:30:34:7,22,13
12-5-17:30:34:8,22,11
12-5-17:30:34:9,22,12
12-5-17:30:35:10,22,9
12-5-17:30:35:1,22,11
12-5-17:30:35:2,22,10
12-5-17:30:35:3,22,17
12-5-17:30:35:4,23,14
12-5-17:30:35:5,22,8
12-5-17:30:35:6,22,11
12-5-17:30:35:7,22,16
12-5-17:30:35:8,22,13
12-5-17:30:35:9,23,15
12-5-17:30:36:10,22,13
12-5-17:30:36:1,22,12
12-5-17:30:36:2,22,10
12-5-17:30:36:3,22,10
12-5-17:30:36:4,21,9
12-5-17:30:36:5,22,15
12-5-17:30:36:6,22,12
12-5-17:30:36:7,22,9
12-5-17:30:36:8,22,9
12-5-17:30:36:9,22,8
12-5-17:30:37:10,22,12
12-5-17:30:37:1,22,12
12-5-17:30:37:2,22,12
12-5-17:30:37:3,22,13
12-5-17:30:37:4,22,15
12-5-17:30:37:5,21,10
12-5-17:30:37:6,22,13
12-5-17:30:37:7,21,11
12-5-17:30:37:8,22,14
12-5-17:30:37:9,22,10
12-5-17:30:38:10,22,9
12-5-17:30:38:1,22,10
12-5-17:30:38:2,22,9
12-5-17:30:38:3,22,10
12-5-17:30:38:4,23,11
12-5-17:30:38:5,23,12
12-5-17:30:38:6,23,28
12-5-17:30:38:7,24,11
12-5-17:30:38:8,23,7
12-5-17:30:38:9,22,11
12-5-17:30:39:10,23,11
12-5-17:30:39:1,23,8
12-5-17:30:39:2,22,14
12-5-17:30:39:3,22,10
12-5-17:30:39:4,22,17
12-5-17:30:39:5,22,9
12-5-17:30:39:6,22,10
12-5-17:30:39:7,23,9
12-5-17:30:39:8,22,8
12-5-17:30:39:9,23,15
12-5-17:30:40:10,23,8
12-5-17:30:40:1,23,8
12-5-17:30:40:2,22,12
12-5-17:30:40:3,22,10
12-5-17:30:40:4,22,9
12-5-17:30:40:5,22,15
12-5-17:30:40:6,22,11
12-5-17:30:40:7,22,10
12-5-17:30:40:8,22,11
12-5-17:30:40:9,22,7
12-5-17:30:41:10,22,11
12-5-17:30:41:1,22,13
12-5-17:30:41:2,23,9
12-5-17:30:41:3,22,18
12-5-17:30:41:4,23,11
12-5-17:30:41:5,22,12
12-5-17:30:41:6,21,9
12-5-17:30:41:7,22,9
12-5-17:30:41:8,22,11
12-5-17:30:41:9,22,12
12-5-17:30:42:10,22,11
12-5-17:30:42:1,22,18
12-5-17:30:42:2,22,12
12-5-17:30:42:3,24,9
12-5-17:30:42:4,23,15
12-5-17:30:42:5,23,9
12-5-17:30:42:6,23,12
12-5-17:30:42:7,23,12
12-5-17:30:42:8,23,9
12-5-17:30:42:9,23,13
12-5-17:30:43:10,23,10
12-5-17:30:43:1,22,11
12-5-17:30:43:2,22,9
12-5-17:30:43:3,22,11
12-5-17:30:43:4,22,10
12-5-17:30:43:5,22,11
12-5-17:30:43:6,23,8
12-5-17:30:43:7,23,12
12-5-17:30:43:8,23,9
12-5-17:30:43:9,23,10
12-5-17:30:44:10,23,18
12-5-17:30:44:1,22,9
12-5-17:30:44:2,22,13
12-5-17:30:44:3,22,9
12-5-17:30:44:4,22,9
12-5-17:30:44:5,22,18
12-5-17:30:44:6,22,10
12-5-17:30:44:7,22,10
12-5-17:30:44:8,22,9
12-5-17:30:44:9,23,8
12-5-17:30:45:10,22,9
12-5-17:30:45:1,22,10
12-5-17:30:45:2,22,15
12-5-17:30:45:3,21,11
12-5-17:30:45:4,22,11
12-5-17:30:45:5,22,11
12-5-17:30:45:6,22,9
12-5-17:30:45:7,22,25
12-5-17:30:45:8,22,15
12-5-17:30:45:9,23,14
12-5-17:30:46:10,21,8
12-5-17:30:46:1,24,31
12-5-17:30:46:2,22,14
12-5-17:30:46:3,22,16
12-5-17:30:46:4,23,19
12-5-17:30:46:5,22,9
12-5-17:30:46:6,22,13
12-5-17:30:46:7,21,12
12-5-17:30:46:8,21,10
12-5-17:30:46:9,22,9
12-5-17:30:47:10,22,13
12-5-17:30:47:1,22,8
12-5-17:30:47:2,22,9
12-5-17:30:47:3,23,10
12-5-17:30:47:4,22,9
12-5-17:30:47:5,22,9
12-5-17:30:47:6,22,10
12-5-17:30:47:7,21,13
12-5-17:30:47:8,22,14
12-5-17:30:47:9,21,9
12-5-17:30:48:10,22,15
12-5-17:30:48:1,22,11
12-5-17:30:48:2,22,13
12-5-17:30:48:3,22,14
12-5-17:30:48:4,22,10
12-5-17:30:48:5,22,10
12-5-17:30:48:6,22,14
12-5-17:30:48:7,22,14
12-5-17:30:48:8,22,11
12-5-17:30:48:9,22,10
12-5-17:30:49:10,22,9
12-5-17:30:49:1,23,11
12-5-17:30:49:2,22,10
12-5-17:30:49:3,22,16
12-5-17:30:49:4,22,13
12-5-17:30:49:5,22,13
12-5-17:30:49:6,21,11
12-5-17:30:49:7,22,11
12-5-17:30:49:8,22,12
12-5-17:30:49:9,21,14
12-5-17:30:50:10,22,10
12-5-17:30:50:1,21,10
12-5-17:30:50:2,22,15
12-5-17:30:50:3,22,12
12-5-17:30:50:4,22,10
12-5-17:30:50:5,21,11
12-5-17:30:50:6,22,10
12-5-17:30:50:7,22,11
12-5-17:30:50:8,22,9
12-5-17:30:50:9,22,9
12-5-17:30:51:10,22,24
12-5-17:30:51:1,22,21
12-5-17:30:51:2,22,14
12-5-17:30:51:3,23,19
12-5-17:30:51:4,22,12
12-5-17:30:51:5,21,9
12-5-17:30:51:6,22,13
12-5-17:30:51:7,22,13
12-5-17:30:51:8,22,16
12-5-17:30:51:9,22,13
12-5-17:30:52:10,21,19
12-5-17:30:52:1,22,8
12-5-17:30:52:2,20,10
12-5-17:30:52:3,21,11
12-5-17:30:52:4,22,16
12-5-17:30:52:5,21,12
12-5-17:30:52:6,21,10
12-5-17:30:52:7,22,19
12-5-17:30:52:8,22,11
12-5-17:30:52:9,22,14
12-5-17:30:53:10,22,13
12-5-17:30:53:1,22,13
12-5-17:30:53:2,22,17
12-5-17:30:53:3,23,34
12-5-17:30:53:4,22,13
12-5-17:30:53:5,22,26
12-5-17:30:53:6,23,20
12-5-17:30:53:7,22,41
12-5-17:30:53:8,24,19
12-5-17:30:53:9,22,12
12-5-17:30:54:10,23,13
12-5-17:30:54:1,22,11
12-5-17:30:54:2,22,12
12-5-17:30:54:3,22,24
12-5-17:30:54:4,23,12
12-5-17:30:54:5,22,20
12-5-17:30:54:6,22,17
12-5-17:30:54:7,22,8
12-5-17:30:54:8,22,12
12-5-17:30:54:9,21,14
12-5-17:30:55:10,21,12
12-5-17:30:55:1,22,9
12-5-17:30:55:2,22,13
12-5-17:30:55:3,22,18
12-5-17:30:55:4,21,13
12-5-17:30:55:5,22,15
12-5-17:30:55:6,21,9
12-5-17:30:55:7,22,10
12-5-17:30:55:8,22,10
12-5-17:30:55:9,21,12
12-5-17:30:56:10,23,11
12-5-17:30:56:1,22,16
12-5-17:30:56:2,22,9
12-5-17:30:56:3,23,11
12-5-17:30:56:4,23,11
12-5-17:30:56:5,22,10
12-5-17:30:56:6,22,9
12-5-17:30:56:7,21,22
12-5-17:30:56:8,22,11
12-5-17:30:56:9,22,12
12-5-17:30:57:10,21,12
12-5-17:30:57:1,22,10
12-5-17:30:57:2,21,16
12-5-17:30:57:3,21,10
12-5-17:30:57:4,22,14
12-5-17:30:57:5,21,8
12-5-17:30:57:6,22,11
12-5-17:30:57:7,22,15
12-5-17:30:57:8,23,10
12-5-17:30:57:9,22,9
12-5-17:30:58:10,22,9
12-5-17:30:58:1,23,9
12-5-17:30:58:2,23,9
12-5-17:30:58:3,21,12
12-5-17:30:58:4,22,9
12-5-17:30:58:5,22,10
12-5-17:30:58:6,22,11
12-5-17:30:58:7,21,9
12-5-17:30:58:8,22,10
12-5-17:30:58:9,22,18
12-5-17:30:59:10,22,12
12-5-17:30:59:1,22,8
