time,light,sound
12-5-17:27:46:8,14,15
12-5-17:27:46:9,13,8
12-5-17:27:47:10,14,17
12-5-17:27:47:1,13,11
12-5-17:27:47:2,14,10
12-5-17:27:47:3,14,14
12-5-17:27:47:4,13,10
12-5-17:27:47:5,13,11
12-5-17:27:47:6,13,9
12-5-17:27:47:7,14,8
12-5-17:27:47:8,14,11
12-5-17:27:47:9,14,12
12-5-17:27:48:10,14,9
12-5-17:27:48:1,14,11
12-5-17:27:48:2,14,11
12-5-17:27:48:3,13,9
12-5-17:27:48:4,14,11
12-5-17:27:48:5,14,14
12-5-17:27:48:6,13,9
12-5-17:27:48:7,13,14
12-5-17:27:48:8,14,10
12-5-17:27:48:9,13,10
12-5-17:27:49:10,13,11
12-5-17:27:49:1,13,11
12-5-17:27:49:2,14,12
12-5-17:27:49:3,14,12
12-5-17:27:49:4,14,9
12-5-17:27:49:5,13,9
12-5-17:27:49:6,14,9
12-5-17:27:49:7,14,10
12-5-17:27:49:8,13,10
12-5-17:27:49:9,14,17
12-5-17:27:50:10,14,10
12-5-17:27:50:1,13,10
12-5-17:27:50:2,13,10
12-5-17:27:50:3,14,11
12-5-17:27:50:4,14,11
12-5-17:27:50:5,14,15
12-5-17:27:50:6,14,10
12-5-17:27:50:7,15,15
12-5-17:27:50:8,14,25
12-5-17:27:50:9,13,10
12-5-17:27:51:10,14,10
12-5-17:27:51:1,14,10
12-5-17:27:51:2,13,10
12-5-17:27:51:3,14,11
12-5-17:27:51:4,14,11
12-5-17:27:51:5,13,9
12-5-17:27:51:6,12,10
12-5-17:27:51:7,14,14
12-5-17:27:51:8,13,9
12-5-17:27:51:9,14,11
12-5-17:27:52:10,13,9
12-5-17:27:52:1,13,7
12-5-17:27:52:2,13,10
12-5-17:27:52:3,14,11
12-5-17:27:52:4,14,10
12-5-17:27:52:5,14,12
12-5-17:27:52:6,14,11
12-5-17:27:52:7,13,18
12-5-17:27:52:8,14,9
12-5-17:27:52:9,14,9
12-5-17:27:53:10,13,10
12-5-17:27:53:1,13,10
12-5-17:27:53:2,14,9
12-5-17:27:53:3,14,20
12-5-17:27:53:4,13,12
12-5-17:27:53:5,13,9
12-5-17:27:53:6,14,12
12-5-17:27:53:7,13,13
12-5-17:27:53:8,13,12
12-5-17:27:53:9,14,13
12-5-17:27:54:10,14,10
12-5-17:27:54:1,13,9
12-5-17:27:54:2,15,9
12-5-17:27:54:3,14,11
12-5-17:27:54:4,14,10
12-5-17:27:54:5,13,10
12-5-17:27:54:6,13,8
12-5-17:27:54:7,13,9
12-5-17:27:54:8,13,12
12-5-17:27:54:9,13,10
12-5-17:27:55:10,14,12
12-5-17:27:55:1,13,10
12-5-17:27:55:2,13,9
12-5-17:27:55:3,12,9
12-5-17:27:55:4,14,8
12-5-17:27:55:5,13,10
12-5-17:27:55:6,13,8
12-5-17:27:55:7,13,10
12-5-17:27:55:8,14,10
12-5-17:27:55:9,14,12
12-5-17:27:56:10,13,9
12-5-17:27:56:1,13,9
12-5-17:27:56:2,14,9
12-5-17:27:56:3,14,13
12-5-17:27:56:4,13,9
12-5-17:27:56:5,13,21
12-5-17:27:56:6,14,9
12-5-17:27:56:7,13,12
12-5-17:27:56:8,13,12
12-5-17:27:56:9,13,13
12-5-17:27:57:10,13,10
12-5-17:27:57:1,14,11
12-5-17:27:57:2,14,15
12-5-17:27:57:3,14,16
12-5-17:27:57:4,14,12
12-5-17:27:57:5,14,11
12-5-17:27:57:6,14,10
12-5-17:27:57:7,13,19
12-5-17:27:57:8,13,11
12-5-17:27:57:9,14,8
12-5-17:27:58:10,14,13
12-5-17:27:58:1,13,9
12-5-17:27:58:2,13,15
12-5-17:27:58:3,14,13
12-5-17:27:58:4,13,10
12-5-17:27:58:5,13,16
12-5-17:27:58:6,14,11
12-5-17:27:58:7,13,10
12-5-17:27:58:8,13,14
12-5-17:27:58:9,14,9
12-5-17:27:59:10,14,9
12-5-17:27:59:1,13,11
12-5-17:27:59:2,13,10
12-5-17:27:59:3,13,11
12-5-17:27:59:4,13,12
12-5-17:27:59:5,13,16
12-5-17:27:59:6,13,9
12-5-17:27:59:7,13,11
12-5-17:27:59:8,13,13
12-5-17:27:59:9,13,11
12-5-17:28:0:10,14,12
12-5-17:28:0:1,13,9
12-5-17:28:0:2,13,9
12-5-17:28:0:3,14,9
12-5-17:28:0:4,13,10
12-5-17:28:0:5,13,13
12-5-17:28:0:6,14,15
12-5-17:28:0:7,14,9
12-5-17:28:0:8,13,12
12-5-17:28:0:9,12,9
12-5-17:28:1:10,14,10
12-5-17:28:1:1,13,12
12-5-17:28:1:2,13,11
12-5-17:28:1:3,13,13
12-5-17:28:1:4,13,10
12-5-17:28:1:5,12,14
12-5-17:28:1:6,14,13
12-5-17:28:1:7,13,14
12-5-17:28:1:8,13,10
12-5-17:28:1:9,14,12
12-5-17:28:2:10,13,9
12-5-17:28:2:1,13,13
12-5-17:28:2:2,13,11
12-5-17:28:2:3,13,9
12-5-17:28:2:4,14,11
12-5-17:28:2:5,13,10
12-5-17:28:2:6,13,12
12-5-17:28:2:7,13,11
12-5-17:28:2:8,13,10
12-5-17:28:2:9,13,9
12-5-17:28:3:10,14,13
12-5-17:28:3:1,13,11
12-5-17:28:3:2,13,13
12-5-17:28:3:3,14,11
12-5-17:28:3:4,14,11
12-5-17:28:3:5,14,14
12-5-17:28:3:6,13,9
12-5-17:28:3:7,14,11
12-5-17:28:3:8,14,10
12-5-17:28:3:9,14,16
12-5-17:28:4:10,13,9
12-5-17:28:4:1,13,9
12-5-17:28:4:2,13,24
12-5-17:28:4:3,13,11
12-5-17:28:4:4,12,11
12-5-17:28:4:5,14,11
12-5-17:28:4:6,13,10
12-5-17:28:4:7,12,9
12-5-17:28:4:8,14,13
12-5-17:28:4:9,13,14
12-5-17:28:5:10,13,17
12-5-17:28:5:1,15,14
12-5-17:28:5:2,14,11
12-5-17:28:5:3,13,13
12-5-17:28:5:4,15,16
12-5-17:28:5:5,13,13
12-5-17:28:5:6,13,10
12-5-17:28:5:7,13,9
12-5-17:28:5:8,13,7
12-5-17:28:5:9,13,10
12-5-17:28:6:10,13,17
12-5-17:28:6:1,14,12
12-5-17:28:6:2,13,12
12-5-17:28:6:3,12,13
12-5-17:28:6:4,14,11
12-5-17:28:6:5,13,15
12-5-17:28:6:6,14,14
12-5-17:28:6:7,14,10
12-5-17:28:6:8,13,11
12-5-17:28:6:9,13,20
12-5-17:28:7:10,13,23
12-5-17:28:7:1,13,10
12-5-17:28:7:2,13,11
12-5-17:28:7:3,13,12
12-5-17:28:7:4,13,14
12-5-17:28:7:5,13,17
12-5-17:28:7:6,13,16
12-5-17:28:7:7,13,16
12-5-17:28:7:8,13,10
12-5-17:28:7:9,14,17
12-5-17:28:8:10,14,13
12-5-17:28:8:1,14,13
12-5-17:28:8:2,14,19
12-5-17:28:8:3,13,21
12-5-17:28:8:4,14,29
12-5-17:28:8:5,13,25
12-5-17:28:8:6,13,15
12-5-17:28:8:7,12,20
12-5-17:28:8:8,14,13
12-5-17:28:8:9,13,22
12-5-17:28:9:10,12,10
12-5-17:28:9:1,13,18
12-5-17:28:9:2,13,26
12-5-17:28:9:3,14,10
12-5-17:28:9:4,13,12
12-5-17:28:9:5,14,13
12-5-17:28:9:6,14,15
12-5-17:28:9:7,13,16
12-5-17:28:9:8,13,17
12-5-17:28:9:9,14,11
12-5-17:28:10:10,13,19
12-5-17:28:10:1,13,19
12-5-17:28:10:2,14,27
12-5-17:28:10:3,13,29
12-5-17:28:10:4,13,26
12-5-17:28:10:5,13,19
12-5-17:28:10:6,13,18
12-5-17:28:10:7,13,12
12-5-17:28:10:8,13,8
12-5-17:28:10:9,13,19
12-5-17:28:11:10,13,8
12-5-17:28:11:1,13,11
12-5-17:28:11:2,14,8
12-5-17:28:11:3,13,10
12-5-17:28:11:4,13,24
12-5-17:28:11:5,13,11
12-5-17:28:11:6,13,11
12-5-17:28:11:7,13,12
12-5-17:28:11:8,12,8
12-5-17:28:11:9,13,10
12-5-17:28:12:10,13,10
12-5-17:28:12:1,13,13
12-5-17:28:12:2,13,9
12-5-17:28:12:3,13,12
12-5-17:28:12:4,13,11
12-5-17:28:12:5,13,10
12-5-17:28:12:6,14,12
12-5-17:28:12:7,13,11
12-5-17:28:12:8,14,9
12-5-17:28:12:9,13,13
12-5-17:28:13:10,13,10
12-5-17:28:13:1,13,10
12-5-17:28:13:2,13,9
12-5-17:28:13:3,13,18
12-5-17:28:13:4,12,8
12-5-17:28:13:5,13,13
12-5-17:28:13:6,13,13
12-5-17:28:13:7,13,13
12-5-17:28:13:8,13,10
12-5-17:28:13:9,14,11
12-5-17:28:14:10,14,9
12-5-17:28:14:1,13,13
12-5-17:28:14:2,12,13
12-5-17:28:14:3,13,13
12-5-17:28:14:4,13,11
12-5-17:28:14:5,12,10
12-5-17:28:14:6,13,15
12-5-17:28:14:7,13,16
12-5-17:28:14:8,12,8
12-5-17:28:14:9,14,10
12-5-17:28:15:10,13,11
12-5-17:28:15:1,13,9
12-5-17:28:15:2,13,10
12-5-17:28:15:3,13,10
12-5-17:28:15:4,13,10
12-5-17:28:15:5,13,15
12-5-17:28:15:6,13,10
12-5-17:28:15:7,13,10
12-5-17:28:15:8,13,11
12-5-17:28:15:9,12,12
12-5-17:28:16:10,13,10
12-5-17:28:16:1,13,12
12-5-17:28:16:2,12,16
12-5-17:28:16:3,13,12
12-5-17:28:16:4,13,11
12-5-17:28:16:5,13,9
12-5-17:28:16:6,13,10
12-5-17:28:16:7,13,11
12-5-17:28:16:8,13,15
12-5-17:28:16:9,13,10
12-5-17:28:17:10,13,10
12-5-17:28:17:1,13,18
12-5-17:28:17:2,13,9
12-5-17:28:17:3,13,10
12-5-17:28:17:4,13,8
12-5-17:28:17:5,14,17
12-5-17:28:17:6,13,12
12-5-17:28:17:7,13,12
12-5-17:28:17:8,13,11
12-5-17:28:17:9,13,10
12-5-17:28:18:10,13,11
12-5-17:28:18:1,14,11
12-5-17:28:18:2,13,14
12-5-17:28:18:3,13,13
12-5-17:28:18:4,12,13
12-5-17:28:18:5,13,13
12-5-17:28:18:6,13,14
12-5-17:28:18:7,12,14
12-5-17:28:18:8,12,11
12-5-17:28:18:9,13,11
12-5-17:28:19:10,13,13
12-5-17:28:19:1,13,13
12-5-17:28:19:2,13,14
12-5-17:28:19:3,13,11
12-5-17:28:19:4,14,11
12-5-17:28:19:5,13,13
12-5-17:28:19:6,13,14
12-5-17:28:19:7,13,9
12-5-17:28:19:8,13,12
12-5-17:28:19:9,14,13
12-5-17:28:20:10,13,12
12-5-17:28:20:1,13,10
12-5-17:28:20:2,14,9
12-5-17:28:20:3,13,13
12-5-17:28:20:4,12,15
12-5-17:28:20:5,14,10
12-5-17:28:20:6,13,19
12-5-17:28:20:7,13,9
12-5-17:28:20:8,14,13
12-5-17:28:20:9,13,11
12-5-17:28:21:10,13,9
12-5-17:28:21:1,14,9
12-5-17:28:21:2,13,7
12-5-17:28:21:3,13,9
12-5-17:28:21:4,13,8
12-5-17:28:21:5,14,9
12-5-17:28:21:6,12,9
12-5-17:28:21:7,13,10
12-5-17:28:21:8,14,10
12-5-17:28:21:9,13,12
12-5-17:28:22:10,13,15
12-5-17:28:22:1,13,20
12-5-17:28:22:2,13,15
12-5-17:28:22:3,13,17
12-5-17:28:22:4,13,10
12-5-17:28:22:5,13,14
12-5-17:28:22:6,13,11
12-5-17:28:22:7,12,10
12-5-17:28:22:8,13,11
12-5-17:28:22:9,13,12
12-5-17:28:23:10,12,11
12-5-17:28:23:1,13,10
12-5-17:28:23:2,13,10
12-5-17:28:23:3,13,14
12-5-17:28:23:4,14,9
12-5-17:28:23:5,13,22
12-5-17:28:23:6,13,13
12-5-17:28:23:7,13,13
12-5-17:28:23:8,13,12
12-5-17:28:23:9,13,11
12-5-17:28:24:10,13,12
12-5-17:28:24:1,13,18
12-5-17:28:24:2,13,18
12-5-17:28:24:3,12,11
12-5-17:28:24:4,13,16
12-5-17:28:24:5,13,20
12-5-17:28:24:6,13,13
12-5-17:28:24:7,13,15
12-5-17:28:24:8,13,11
12-5-17:28:24:9,13,11
12-5-17:28:25:10,13,10
12-5-17:28:25:1,13,12
12-5-17:28:25:2,13,12
12-5-17:28:25:3,12,16
12-5-17:28:25:4,13,14
12-5-17:28:25:5,13,10
12-5-17:28:25:6,12,12
12-5-17:28:25:7,14,14
12-5-17:28:25:8,13,21
12-5-17:28:25:9,13,9
12-5-17:28:26:10,13,12
12-5-17:28:26:1,13,15
12-5-17:28:26:2,13,9
12-5-17:28:26:3,13,8
12-5-17:28:26:4,13,13
12-5-17:28:26:5,13,9
12-5-17:28:26:6,13,9
12-5-17:28:26:7,13,14
12-5-17:28:26:8,12,10
12-5-17:28:26:9,13,11
12-5-17:28:27:10,12,12
12-5-17:28:27:1,12,17
12-5-17:28:27:2,13,11
12-5-17:28:27:3,13,16
12-5-17:28:27:4,13,8
12-5-17:28:27:5,13,11
12-5-17:28:27:6,13,9
12-5-17:28:27:7,13,10
12-5-17:28:27:8,14,10
12-5-17:28:27:9,13,11
12-5-17:28:28:10,13,10
12-5-17:28:28:1,12,11
12-5-17:28:28:2,13,11
12-5-17:28:28:3,13,9
12-5-17:28:28:4,12,19
12-5-17:28:28:5,12,12
12-5-17:28:28:6,12,9
12-5-17:28:28:7,13,12
12-5-17:28:28:8,13,8
12-5-17:28:28:9,13,8
12-5-17:28:29:10,13,10
12-5-17:28:29:1,13,10
12-5-17:28:29:2,13,12
12-5-17:28:29:3,13,11
12-5-17:28:29:4,13,9
12-5-17:28:29:5,12,12
12-5-17:28:29:6,12,12
12-5-17:28:29:7,13,16
12-5-17:28:29:8,13,13
12-5-17:28:29:9,12,10
12-5-17:28:30:10,14,8
12-5-17:28:30:1,13,11
12-5-17:28:30:2,12,10
12-5-17:28:30:3,13,13
12-5-17:28:30:4,13,9
12-5-17:28:30:5,12,9
12-5-17:28:30:6,13,17
12-5-17:28:30:7,13,9
12-5-17:28:30:8,13,13
12-5-17:28:30:9,13,10
12-5-17:28:31:10,13,11
12-5-17:28:31:1,11,10
12-5-17:28:31:2,13,13
12-5-17:28:31:3,13,8
12-5-17:28:31:4,11,11
12-5-17:28:31:5,13,14
12-5-17:28:31:6,13,10
12-5-17:28:31:7,13,12
12-5-17:28:31:8,13,11
12-5-17:28:31:9,12,11
12-5-17:28:32:10,13,10
12-5-17:28:32:1,13,12
12-5-17:28:32:2,12,9
12-5-17:28:32:3,13,10
12-5-17:28:32:4,13,12
12-5-17:28:32:5,12,9
12-5-17:28:32:6,13,10
12-5-17:28:32:7,12,10
12-5-17:28:32:8,12,14
12-5-17:28:32:9,13,17
12-5-17:28:33:10,13,9
12-5-17:28:33:1,11,9
12-5-17:28:33:2,12,10
12-5-17:28:33:3,12,10
12-5-17:28:33:4,13,11
12-5-17:28:33:5,13,9
12-5-17:28:33:6,13,12
12-5-17:28:33:7,13,14
12-5-17:28:33:8,13,11
12-5-17:28:33:9,13,12
12-5-17:28:34:10,12,9
12-5-17:28:34:1,13,12
12-5-17:28:34:2,13,11
12-5-17:28:34:3,12,9
12-5-17:28:34:4,13,9
12-5-17:28:34:5,12,11
12-5-17:28:34:6,13,8
12-5-17:28:34:7,13,10
12-5-17:28:34:8,12,10
12-5-17:28:34:9,13,8
12-5-17:28:35:10,12,13
12-5-17:28:35:1,12,8
12-5-17:28:35:2,12,8
12-5-17:28:35:3,14,11
12-5-17:28:35:4,13,13
12-5-17:28:35:5,13,9
12-5-17:28:35:6,13,19
12-5-17:28:35:7,12,9
12-5-17:28:35:8,13,14
12-5-17:28:35:9,13,11
12-5-17:28:36:10,12,10
12-5-17:28:36:1,12,8
12-5-17:28:36:2,12,14
12-5-17:28:36:3,12,8
12-5-17:28:36:4,13,9
12-5-17:28:36:5,13,10
12-5-17:28:36:6,13,9
12-5-17:28:36:7,13,12
12-5-17:28:36:8,13,11
12-5-17:28:36:9,12,11
12-5-17:28:37:10,14,10
12-5-17:28:37:1,12,10
12-5-17:28:37:2,12,11
12-5-17:28:37:3,13,10
12-5-17:28:37:4,13,9
12-5-17:28:37:5,12,12
12-5-17:28:37:6,12,10
12-5-17:28:37:7,13,14
12-5-17:28:37:8,13,12
12-5-17:28:37:9,12,12
12-5-17:28:38:10,13,10
12-5-17:28:38:1,13,9
12-5-17:28:38:2,13,10
12-5-17:28:38:3,12,9
12-5-17:28:38:4,13,10
12-5-17:28:38:5,13,11
12-5-17:28:38:6,12,9
12-5-17:28:38:7,12,11
12-5-17:28:38:8,13,10
12-5-17:28:38:9,12,11
12-5-17:28:39:10,13,15
12-5-17:28:39:1,12,8
12-5-17:28:39:2,12,9
12-5-17:28:39:3,13,9
12-5-17:28:39:4,13,8
12-5-17:28:39:5,12,9
12-5-17:28:39:6,13,10
12-5-17:28:39:7,13,9
12-5-17:28:39:8,13,9
12-5-17:28:39:9,12,9
12-5-17:28:40:10,13,12
12-5-17:28:40:1,12,8
12-5-17:28:40:2,12,8
12-5-17:28:40:3,13,10
12-5-17:28:40:4,12,12
12-5-17:28:40:5,12,11
12-5-17:28:40:6,13,9
12-5-17:28:40:7,12,9
12-5-17:28:40:8,13,9
12-5-17:28:40:9,13,19
12-5-17:28:41:10,13,19
12-5-17:28:41:1,13,8
12-5-17:28:41:2,13,13
12-5-17:28:41:3,13,10
12-5-17:28:41:4,12,15
12-5-17:28:41:5,12,15
12-5-17:28:41:6,13,12
12-5-17:28:41:7,13,12
12-5-17:28:41:8,13,14
12-5-17:28:41:9,12,17
12-5-17:28:42:10,12,10
12-5-17:28:42:1,12,10
12-5-17:28:42:2,12,14
12-5-17:28:42:3,12,9
12-5-17:28:42:4,13,15
12-5-17:28:42:5,12,10
12-5-17:28:42:6,13,13
12-5-17:28:42:7,13,16
12-5-17:28:42:8,13,10
12-5-17:28:42:9,13,13
12-5-17:28:43:10,12,8
12-5-17:28:43:1,12,10
12-5-17:28:43:2,13,10
12-5-17:28:43:3,12,10
12-5-17:28:43:4,13,11
12-5-17:28:43:5,12,8
12-5-17:28:43:6,12,10
12-5-17:28:43:7,12,10
12-5-17:28:43:8,12,13
12-5-17:28:43:9,12,11
12-5-17:28:44:10,13,7
12-5-17:28:44:1,12,9
12-5-17:28:44:2,13,11
12-5-17:28:44:3,13,10
12-5-17:28:44:4,12,9
12-5-17:28:44:5,12,8
12-5-17:28:44:6,12,9
12-5-17:28:44:7,12,9
12-5-17:28:44:8,11,11
12-5-17:28:44:9,13,9
12-5-17:28:45:10,12,9
12-5-17:28:45:1,13,9
12-5-17:28:45:2,12,11
12-5-17:28:45:3,13,9
12-5-17:28:45:4,13,10
12-5-17:28:45:5,13,15
12-5-17:28:45:6,13,8
12-5-17:28:45:7,12,9
12-5-17:28:45:8,13,11
12-5-17:28:45:9,12,10
12-5-17:28:46:10,12,11
12-5-17:28:46:1,12,10
12-5-17:28:46:2,12,10
12-5-17:28:46:3,12,13
12-5-17:28:46:4,12,10
12-5-17:28:46:5,12,9
12-5-17:28:46:6,13,9
12-5-17:28:46:7,13,9
12-5-17:28:46:8,12,10
12-5-17:28:46:9,13,10
12-5-17:28:47:10,12,11
12-5-17:28:47:1,12,27
12-5-17:28:47:2,13,8
12-5-17:28:47:3,12,10
12-5-17:28:47:4,12,8
12-5-17:28:47:5,12,9
12-5-17:28:47:6,12,12
12-5-17:28:47:7,13,11
12-5-17:28:47:8,13,17
12-5-17:28:47:9,13,12
12-5-17:28:48:10,14,14
12-5-17:28:48:1,12,19
12-5-17:28:48:2,12,13
12-5-17:28:48:3,13,18
12-5-17:28:48:4,13,17
12-5-17:28:48:5,13,14
12-5-17:28:48:6,13,22
12-5-17:28:48:7,12,17
12-5-17:28:48:8,12,16
12-5-17:28:48:9,11,16
12-5-17:28:49:10,12,17
12-5-17:28:49:1,12,12
12-5-17:28:49:2,13,9
12-5-17:28:49:3,13,9
12-5-17:28:49:4,12,13
12-5-17:28:49:5,13,10
12-5-17:28:49:6,12,15
12-5-17:28:49:7,12,10
12-5-17:28:49:8,13,10
12-5-17:28:49:9,12,12
12-5-17:28:50:10,13,9
12-5-17:28:50:1,12,9
12-5-17:28:50:2,11,11
12-5-17:28:50:3,13,10
12-5-17:28:50:4,12,8
12-5-17:28:50:5,12,8
12-5-17:28:50:6,13,15
12-5-17:28:50:7,13,19
12-5-17:28:50:8,13,21
12-5-17:28:50:9,13,14
12-5-17:28:51:10,13,14
12-5-17:28:51:1,13,14
12-5-17:28:51:2,12,12
12-5-17:28:51:3,12,23
12-5-17:28:51:4,13,22
12-5-17:28:51:5,12,20
12-5-17:28:51:6,12,11
12-5-17:28:51:7,12,21
12-5-17:28:51:8,11,16
12-5-17:28:51:9,12,23
12-5-17:28:52:10,13,23
12-5-17:28:52:1,13,26
12-5-17:28:52:2,12,16
12-5-17:28:52:3,13,21
12-5-17:28:52:4,12,27
12-5-17:28:52:5,13,25
12-5-17:28:52:6,12,15
12-5-17:28:52:7,12,24
12-5-17:28:52:8,11,17
12-5-17:28:52:9,12,12
12-5-17:28:53:10,12,10
12-5-17:28:53:1,12,9
12-5-17:28:53:2,12,12
12-5-17:28:53:3,12,10
12-5-17:28:53:4,13,14
12-5-17:28:53:5,13,18
12-5-17:28:53:6,13,8
12-5-17:28:53:7,12,11
12-5-17:28:53:8,13,10
12-5-17:28:53:9,12,12
12-5-17:28:54:10,12,8
12-5-17:28:54:1,12,13
12-5-17:28:54:2,12,12
12-5-17:28:54:3,11,10
12-5-17:28:54:4,12,12
12-5-17:28:54:5,12,22
12-5-17:28:54:6,12,10
12-5-17:28:54:7,12,15
12-5-17:28:54:8,13,16
12-5-17:28:54:9,12,14
12-5-17:28:55:10,12,12
12-5-17:28:55:1,13,9
12-5-17:28:55:2,13,15
12-5-17:28:55:3,12,10
12-5-17:28:55:4,12,9
12-5-17:28:55:5,12,11
12-5-17:28:55:6,12,17
12-5-17:28:55:7,12,26
12-5-17:28:55:8,12,12
12-5-17:28:55:9,12,20
12-5-17:28:56:10,12,14
12-5-17:28:56:1,13,24
12-5-17:28:56:2,13,19
12-5-17:28:56:3,13,20
12-5-17:28:56:4,13,22
12-5-17:28:56:5,12,19
12-5-17:28:56:6,12,10
12-5-17:28:56:7,12,11
12-5-17:28:56:8,12,9
12-5-17:28:56:9,12,20
12-5-17:28:57:10,12,12
12-5-17:28:57:1,13,14
12-5-17:28:57:2,12,12
12-5-17:28:57:3,12,10
12-5-17:28:57:4,12,21
12-5-17:28:57:5,12,22
12-5-17:28:57:6,12,17
12-5-17:28:57:7,12,17
12-5-17:28:57:8,12,14
12-5-17:28:57:9,12,20
12-5-17:28:58:10,12,17
12-5-17:28:58:1,12,10
12-5-17:28:58:2,12,14
12-5-17:28:58:3,12,9
12-5-17:28:58:4,12,10
12-5-17:28:58:5,13,10
12-5-17:28:58:6,11,13
12-5-17:28:58:7,12,20
12-5-17:28:58:8,12,11
12-5-17:28:58:9,13,12
12-5-17:28:59:10,12,11
12-5-17:28:59:1,12,9
12-5-17:28:59:2,13,9
12-5-17:28:59:3,12,10
12-5-17:28:59:4,12,11
12-5-17:28:59:5,13,11
12-5-17:28:59:6,12,9
12-5-17:28:59:7,11,13
12-5-17:28:59:8,13,14
12-5-17:28:59:9,12,11
12-5-17:29:0:10,12,14
12-5-17:29:0:1,12,16
12-5-17:29:0:2,12,14
12-5-17:29:0:3,12,13
12-5-17:29:0:4,12,16
12-5-17:29:0:5,13,17
12-5-17:29:0:6,12,11
12-5-17:29:0:7,13,13
12-5-17:29:0:8,12,15
12-5-17:29:0:9,12,33
12-5-17:29:1:10,13,19
12-5-17:29:1:1,12,17
12-5-17:29:1:2,12,20
12-5-17:29:1:3,12,23
12-5-17:29:1:4,12,16
12-5-17:29:1:5,12,10
12-5-17:29:1:6,12,17
12-5-17:29:1:7,13,30
12-5-17:29:1:8,12,28
12-5-17:29:1:9,12,31
12-5-17:29:2:10,12,19
12-5-17:29:2:1,13,13
12-5-17:29:2:2,12,20
12-5-17:29:2:3,12,15
12-5-17:29:2:4,13,10
12-5-17:29:2:5,12,12
12-5-17:29:2:6,12,12
12-5-17:29:2:7,13,13
12-5-17:29:2:8,11,11
12-5-17:29:2:9,13,9
12-5-17:29:3:10,12,10
12-5-17:29:3:1,11,11
12-5-17:29:3:2,12,11
12-5-17:29:3:3,13,12
12-5-17:29:3:4,13,9
12-5-17:29:3:5,12,11
12-5-17:29:3:6,12,11
12-5-17:29:3:7,12,13
12-5-17:29:3:8,12,10
12-5-17:29:3:9,13,9
12-5-17:29:4:10,12,9
12-5-17:29:4:1,12,8
12-5-17:29:4:2,13,11
12-5-17:29:4:3,12,11
12-5-17:29:4:4,12,8
12-5-17:29:4:5,13,11
12-5-17:29:4:6,12,16
12-5-17:29:4:7,11,9
12-5-17:29:4:8,12,11
12-5-17:29:4:9,12,16
12-5-17:29:5:10,13,10
12-5-17:29:5:1,12,10
12-5-17:29:5:2,13,15
12-5-17:29:5:3,12,10
12-5-17:29:5:4,11,8
12-5-17:29:5:5,12,9
12-5-17:29:5:6,12,10
12-5-17:29:5:7,11,10
12-5-17:29:5:8,12,9
12-5-17:29:5:9,12,17
12-5-17:29:6:10,12,8
12-5-17:29:6:1,12,8
12-5-17:29:6:2,12,8
12-5-17:29:6:3,13,10
12-5-17:29:6:4,12,9
12-5-17:29:6:5,12,9
12-5-17:29:6:6,13,10
12-5-17:29:6:7,12,8
12-5-17:29:6:8,12,9
12-5-17:29:6:9,12,16
12-5-17:29:7:10,12,12
12-5-17:29:7:1,12,10
12-5-17:29:7:2,12,11
12-5-17:29:7:3,11,10
12-5-17:29:7:4,12,15
12-5-17:29:7:5,12,11
12-5-17:29:7:6,12,10
12-5-17:29:7:7,12,10
12-5-17:29:7:8,12,13
12-5-17:29:7:9,12,11
12-5-17:29:8:10,12,22
12-5-17:29:8:1,12,10
12-5-17:29:8:2,12,10
12-5-17:29:8:3,12,9
12-5-17:29:8:4,12,9
12-5-17:29:8:5,12,9
12-5-17:29:8:6,12,9
12-5-17:29:8:7,12,9
12-5-17:29:8:8,12,10
12-5-17:29:8:9,12,8
12-5-17:29:9:10,12,9
12-5-17:29:9:1,12,11
12-5-17:29:9:2,12,10
12-5-17:29:9:3,12,10
12-5-17:29:9:4,12,9
12-5-17:29:9:5,12,8
12-5-17:29:9:6,11,10
12-5-17:29:9:7,12,8
12-5-17:29:9:8,12,8
12-5-17:29:9:9,12,13
12-5-17:29:10:10,12,9
12-5-17:29:10:1,12,9
12-5-17:29:10:2,12,9
12-5-17:29:10:3,12,12
12-5-17:29:10:4,12,10
12-5-17:29:10:5,12,10
12-5-17:29:10:6,12,11
12-5-17:29:10:7,12,9
12-5-17:29:10:8,12,10
12-5-17:29:10:9,13,9
12-5-17:29:11:10,12,12
12-5-17:29:11:1,12,13
12-5-17:29:11:2,12,10
12-5-17:29:11:3,12,9
12-5-17:29:11:4,12,9
12-5-17:29:11:5,12,8
12-5-17:29:11:6,12,10
12-5-17:29:11:7,12,17
12-5-17:29:11:8,12,9
12-5-17:29:11:9,13,11
12-5-17:29:12:10,11,11
12-5-17:29:12:1,12,9
12-5-17:29:12:2,12,9
12-5-17:29:12:3,12,11
12-5-17:29:12:4,12,9
12-5-17:29:12:5,12,12
12-5-17:29:12:6,13,11
12-5-17:29:12:7,12,10
12-5-17:29:12:8,12,9
12-5-17:29:12:9,13,9
12-5-17:29:13:10,12,10
12-5-17:29:13:1,11,12
12-5-17:29:13:2,12,9
12-5-17:29:13:3,12,10
12-5-17:29:13:4,12,12
12-5-17:29:13:5,11,14
12-5-17:29:13:6,13,11
12-5-17:29:13:7,12,9
12-5-17:29:13:8,12,10
12-5-17:29:13:9,12,12
12-5-17:29:14:10,12,8
12-5-17:29:14:1,11,11
