time,light,sound
12-5-17:27:4:8,42,13
12-5-17:27:4:9,42,28
12-5-17:27:5:10,42,40
12-5-17:27:5:1,42,15
12-5-17:27:5:2,41,20
12-5-17:27:5:3,42,19
12-5-17:27:5:4,42,27
12-5-17:27:5:5,42,15
12-5-17:27:5:6,42,20
12-5-17:27:5:7,42,11
12-5-17:27:5:8,42,12
12-5-17:27:5:9,42,31
12-5-17:27:6:10,42,13
12-5-17:27:6:1,42,27
12-5-17:27:6:2,42,11
12-5-17:27:6:3,42,19
12-5-17:27:6:4,41,12
12-5-17:27:6:5,42,11
12-5-17:27:6:6,41,18
12-5-17:27:6:7,42,18
12-5-17:27:6:8,42,14
12-5-17:27:6:9,42,42
12-5-17:27:7:10,42,71
12-5-17:27:7:1,42,22
12-5-17:27:7:2,41,13
12-5-17:27:7:3,42,24
12-5-17:27:7:4,42,12
12-5-17:27:7:5,42,15
12-5-17:27:7:6,41,22
12-5-17:27:7:7,42,21
12-5-17:27:7:8,42,11
12-5-17:27:7:9,41,15
12-5-17:27:8:10,42,8
12-5-17:27:8:1,41,21
12-5-17:27:8:2,42,13
12-5-17:27:8:3,41,12
12-5-17:27:8:4,41,17
12-5-17:27:8:5,42,9
12-5-17:27:8:6,41,9
12-5-17:27:8:7,41,16
12-5-17:27:8:8,42,59
12-5-17:27:8:9,42,18
12-5-17:27:9:10,41,29
12-5-17:27:9:1,42,10
12-5-17:27:9:2,41,9
12-5-17:27:9:3,41,10
12-5-17:27:9:4,41,12
12-5-17:27:9:5,41,9
12-5-17:27:9:6,41,17
12-5-17:27:9:7,41,13
12-5-17:27:9:8,41,11
12-5-17:27:9:9,41,9
12-5-17:27:10:10,42,16
12-5-17:27:10:1,40,12
12-5-17:27:10:2,41,16
12-5-17:27:10:3,42,11
12-5-17:27:10:4,40,14
12-5-17:27:10:5,41,20
12-5-17:27:10:6,41,10
12-5-17:27:10:7,41,9
12-5-17:27:10:8,40,10
12-5-17:27:10:9,41,9
12-5-17:27:11:10,41,11
12-5-17:27:11:1,41,25
12-5-17:27:11:2,42,10
12-5-17:27:11:3,40,10
12-5-17:27:11:4,41,11
12-5-17:27:11:5,41,11
12-5-17:27:11:6,41,15
12-5-17:27:11:7,40,13
12-5-17:27:11:8,40,11
12-5-17:27:11:9,40,9
12-5-17:27:12:10,40,9
12-5-17:27:12:1,40,8
12-5-17:27:12:2,40,11
12-5-17:27:12:3,40,12
12-5-17:27:12:4,40,10
12-5-17:27:12:5,40,22
12-5-17:27:12:6,40,9
12-5-17:27:12:7,40,12
12-5-17:27:12:8,40,14
12-5-17:27:12:9,40,9
12-5-17:27:13:10,39,18
12-5-17:27:13:1,40,9
12-5-17:27:13:2,40,9
12-5-17:27:13:3,40,9
12-5-17:27:13:4,40,12
12-5-17:27:13:5,40,16
12-5-17:27:13:6,40,12
12-5-17:27:13:7,40,13
12-5-17:27:13:8,40,10
12-5-17:27:13:9,40,11
12-5-17:27:14:10,40,12
12-5-17:27:14:1,40,8
12-5-17:27:14:2,40,9
12-5-17:27:14:3,40,15
12-5-17:27:14:4,40,13
12-5-17:27:14:5,40,10
12-5-17:27:14:6,41,8
12-5-17:27:14:7,39,12
12-5-17:27:14:8,40,20
12-5-17:27:14:9,41,22
12-5-17:27:15:10,42,10
12-5-17:27:15:1,40,10
12-5-17:27:15:2,41,8
12-5-17:27:15:3,41,10
12-5-17:27:15:4,40,10
12-5-17:27:15:5,41,11
12-5-17:27:15:6,40,10
12-5-17:27:15:7,40,10
12-5-17:27:15:8,40,8
12-5-17:27:15:9,41,12
12-5-17:27:16:10,40,10
12-5-17:27:16:1,40,12
12-5-17:27:16:2,40,8
12-5-17:27:16:3,40,9
12-5-17:27:16:4,41,11
12-5-17:27:16:5,40,9
12-5-17:27:16:6,41,10
12-5-17:27:16:7,41,10
12-5-17:27:16:8,41,10
12-5-17:27:16:9,40,11
12-5-17:27:17:10,41,10
12-5-17:27:17:1,40,9
12-5-17:27:17:2,40,12
12-5-17:27:17:3,40,9
12-5-17:27:17:4,40,13
12-5-17:27:17:5,40,10
12-5-17:27:17:6,41,10
12-5-17:27:17:7,39,9
12-5-17:27:17:8,41,11
12-5-17:27:17:9,41,12
12-5-17:27:18:10,41,10
12-5-17:27:18:1,40,9
12-5-17:27:18:2,41,11
12-5-17:27:18:3,40,8
12-5-17:27:18:4,40,10
12-5-17:27:18:5,40,8
12-5-17:27:18:6,41,10
12-5-17:27:18:7,41,9
12-5-17:27:18:8,41,11
12-5-17:27:18:9,41,9
12-5-17:27:19:10,40,8
12-5-17:27:19:1,41,9
12-5-17:27:19:2,41,8
12-5-17:27:19:3,41,9
12-5-17:27:19:4,40,9
12-5-17:27:19:5,40,9
12-5-17:27:19:6,41,12
12-5-17:27:19:7,40,9
12-5-17:27:19:8,40,16
12-5-17:27:19:9,40,9
12-5-17:27:20:10,41,11
12-5-17:27:20:1,40,19
12-5-17:27:20:2,41,10
12-5-17:27:20:3,41,8
12-5-17:27:20:4,40,11
12-5-17:27:20:5,40,12
12-5-17:27:20:6,40,17
12-5-17:27:20:7,40,10
12-5-17:27:20:8,40,9
12-5-17:27:20:9,39,8
12-5-17:27:21:10,41,8
12-5-17:27:21:1,41,11
12-5-17:27:21:2,40,10
12-5-17:27:21:3,40,9
12-5-17:27:21:4,42,10
12-5-17:27:21:5,40,12
12-5-17:27:21:6,41,10
12-5-17:27:21:7,41,8
12-5-17:27:21:8,40,8
12-5-17:27:21:9,40,10
12-5-17:27:22:10,40,8
12-5-17:27:22:1,40,7
12-5-17:27:22:2,41,9
12-5-17:27:22:3,40,9
12-5-17:27:22:4,40,8
12-5-17:27:22:5,40,8
12-5-17:27:22:6,41,8
12-5-17:27:22:7,40,11
12-5-17:27:22:8,40,9
12-5-17:27:22:9,40,7
12-5-17:27:23:10,41,8
12-5-17:27:23:1,40,8
12-5-17:27:23:2,40,10
12-5-17:27:23:3,40,11
12-5-17:27:23:4,40,11
12-5-17:27:23:5,40,12
12-5-17:27:23:6,40,8
12-5-17:27:23:7,41,9
12-5-17:27:23:8,40,11
12-5-17:27:23:9,40,8
12-5-17:27:24:10,40,9
12-5-17:27:24:1,40,11
12-5-17:27:24:2,40,9
12-5-17:27:24:3,39,11
12-5-17:27:24:4,40,8
12-5-17:27:24:5,40,10
12-5-17:27:24:6,39,14
12-5-17:27:24:7,40,10
12-5-17:27:24:8,40,12
12-5-17:27:24:9,41,19
12-5-17:27:25:10,40,10
12-5-17:27:25:1,40,9
12-5-17:27:25:2,39,8
12-5-17:27:25:3,40,10
12-5-17:27:25:4,40,12
12-5-17:27:25:5,40,8
12-5-17:27:25:6,41,8
12-5-17:27:25:7,39,9
12-5-17:27:25:8,40,10
12-5-17:27:25:9,40,10
12-5-17:27:26:10,40,8
12-5-17:27:26:1,40,9
12-5-17:27:26:2,40,7
12-5-17:27:26:3,40,9
12-5-17:27:26:4,41,9
12-5-17:27:26:5,40,11
12-5-17:27:26:6,40,10
12-5-17:27:26:7,39,12
12-5-17:27:26:8,39,9
12-5-17:27:26:9,40,9
12-5-17:27:27:10,41,9
12-5-17:27:27:1,40,9
12-5-17:27:27:2,39,9
12-5-17:27:27:3,40,8
12-5-17:27:27:4,40,9
12-5-17:27:27:5,40,8
12-5-17:27:27:6,40,10
12-5-17:27:27:7,39,16
12-5-17:27:27:8,40,14
12-5-17:27:27:9,40,9
12-5-17:27:28:10,40,10
12-5-17:27:28:1,40,9
12-5-17:27:28:2,39,10
12-5-17:27:28:3,40,9
12-5-17:27:28:4,41,10
12-5-17:27:28:5,39,13
12-5-17:27:28:6,40,8
12-5-17:27:28:7,40,9
12-5-17:27:28:8,40,12
12-5-17:27:28:9,40,9
12-5-17:27:29:10,40,9
12-5-17:27:29:1,39,8
12-5-17:27:29:2,40,10
12-5-17:27:29:3,40,7
12-5-17:27:29:4,40,10
12-5-17:27:29:5,40,10
12-5-17:27:29:6,40,9
12-5-17:27:29:7,40,10
12-5-17:27:29:8,40,11
12-5-17:27:29:9,40,9
12-5-17:27:30:10,39,15
12-5-17:27:30:1,40,12
12-5-17:27:30:2,40,8
12-5-17:27:30:3,40,11
12-5-17:27:30:4,40,13
12-5-17:27:30:5,40,12
12-5-17:27:30:6,40,8
12-5-17:27:30:7,41,10
12-5-17:27:30:8,39,20
12-5-17:27:30:9,39,9
12-5-17:27:31:10,40,9
12-5-17:27:31:1,39,19
12-5-17:27:31:2,40,15
12-5-17:27:31:3,40,15
12-5-17:27:31:4,40,11
12-5-17:27:31:5,39,16
12-5-17:27:31:6,39,16
12-5-17:27:31:7,40,13
12-5-17:27:31:8,40,10
12-5-17:27:31:9,40,9
12-5-17:27:32:10,40,10
12-5-17:27:32:1,39,11
12-5-17:27:32:2,39,14
12-5-17:27:32:3,40,16
12-5-17:27:32:4,40,16
12-5-17:27:32:5,39,9
12-5-17:27:32:6,40,10
12-5-17:27:32:7,40,15
12-5-17:27:32:8,39,9
12-5-17:27:32:9,40,12
12-5-17:27:33:10,40,20
12-5-17:27:33:1,39,8
12-5-17:27:33:2,39,11
12-5-17:27:33:3,40,9
12-5-17:27:33:4,40,14
12-5-17:27:33:5,40,9
12-5-17:27:33:6,40,10
12-5-17:27:33:7,40,18
12-5-17:27:33:8,40,8
12-5-17:27:33:9,39,11
12-5-17:27:34:10,40,9
12-5-17:27:34:1,40,12
12-5-17:27:34:2,40,9
12-5-17:27:34:3,38,10
12-5-17:27:34:4,39,14
12-5-17:27:34:5,39,9
12-5-17:27:34:6,40,8
12-5-17:27:34:7,39,8
12-5-17:27:34:8,39,9
12-5-17:27:34:9,39,10
12-5-17:27:35:10,39,7
12-5-17:27:35:1,40,9
12-5-17:27:35:2,39,9
12-5-17:27:35:3,40,30
12-5-17:27:35:4,39,12
12-5-17:27:35:5,40,18
12-5-17:27:35:6,39,11
12-5-17:27:35:7,40,11
12-5-17:27:35:8,40,9
12-5-17:27:35:9,40,13
12-5-17:27:36:10,39,15
12-5-17:27:36:1,40,10
12-5-17:27:36:2,40,15
12-5-17:27:36:3,40,10
12-5-17:27:36:4,40,9
12-5-17:27:36:5,40,17
12-5-17:27:36:6,40,10
12-5-17:27:36:7,39,8
12-5-17:27:36:8,40,15
12-5-17:27:36:9,39,11
12-5-17:27:37:10,39,9
12-5-17:27:37:1,39,13
12-5-17:27:37:2,39,10
12-5-17:27:37:3,39,8
12-5-17:27:37:4,39,9
12-5-17:27:37:5,40,10
12-5-17:27:37:6,40,8
12-5-17:27:37:7,39,9
12-5-17:27:37:8,39,8
12-5-17:27:37:9,38,8
12-5-17:27:38:10,39,8
12-5-17:27:38:1,39,10
12-5-17:27:38:2,39,12
12-5-17:27:38:3,39,10
12-5-17:27:38:4,39,11
12-5-17:27:38:5,40,9
12-5-17:27:38:6,39,13
12-5-17:27:38:7,40,12
12-5-17:27:38:8,39,11
12-5-17:27:38:9,39,13
12-5-17:27:39:10,39,10
12-5-17:27:39:1,39,10
12-5-17:27:39:2,39,10
12-5-17:27:39:3,40,10
12-5-17:27:39:4,39,11
12-5-17:27:39:5,39,8
12-5-17:27:39:6,40,9
12-5-17:27:39:7,39,8
12-5-17:27:39:8,40,12
12-5-17:27:39:9,39,9
12-5-17:27:40:10,39,10
12-5-17:27:40:1,39,11
12-5-17:27:40:2,39,11
12-5-17:27:40:3,39,8
12-5-17:27:40:4,39,10
12-5-17:27:40:5,39,9
12-5-17:27:40:6,39,10
12-5-17:27:40:7,39,10
12-5-17:27:40:8,39,14
12-5-17:27:40:9,39,16
12-5-17:27:41:10,41,11
12-5-17:27:41:1,39,14
12-5-17:27:41:2,39,13
12-5-17:27:41:3,39,10
12-5-17:27:41:4,40,9
12-5-17:27:41:5,39,9
12-5-17:27:41:6,39,9
12-5-17:27:41:7,39,11
12-5-17:27:41:8,39,9
12-5-17:27:41:9,39,10
12-5-17:27:42:10,39,10
12-5-17:27:42:1,39,15
12-5-17:27:42:2,39,13
12-5-17:27:42:3,38,11
12-5-17:27:42:4,38,13
12-5-17:27:42:5,39,8
12-5-17:27:42:6,39,10
12-5-17:27:42:7,38,11
12-5-17:27:42:8,40,9
12-5-17:27:42:9,39,10
12-5-17:27:43:10,39,8
12-5-17:27:43:1,39,14
12-5-17:27:43:2,39,10
12-5-17:27:43:3,39,12
12-5-17:27:43:4,39,10
12-5-17:27:43:5,39,42
12-5-17:27:43:6,39,22
12-5-17:27:43:7,39,15
12-5-17:27:43:8,39,12
12-5-17:27:43:9,39,13
12-5-17:27:44:10,39,9
12-5-17:27:44:1,38,9
12-5-17:27:44:2,39,15
12-5-17:27:44:3,40,9
12-5-17:27:44:4,38,11
12-5-17:27:44:5,39,17
12-5-17:27:44:6,39,8
12-5-17:27:44:7,38,10
12-5-17:27:44:8,39,9
12-5-17:27:44:9,39,8
12-5-17:27:45:10,39,9
12-5-17:27:45:1,39,12
12-5-17:27:45:2,39,11
12-5-17:27:45:3,39,11
12-5-17:27:45:4,39,11
12-5-17:27:45:5,38,10
12-5-17:27:45:6,39,9
12-5-17:27:45:7,39,7
12-5-17:27:45:8,39,7
12-5-17:27:45:9,39,7
12-5-17:27:46:10,39,9
12-5-17:27:46:1,39,9
12-5-17:27:46:2,39,9
12-5-17:27:46:3,39,14
12-5-17:27:46:4,40,8
12-5-17:27:46:5,40,8
12-5-17:27:46:6,39,13
12-5-17:27:46:7,39,10
12-5-17:27:46:8,39,7
12-5-17:27:46:9,39,11
12-5-17:27:47:10,38,10
12-5-17:27:47:1,38,11
12-5-17:27:47:2,39,9
12-5-17:27:47:3,38,13
12-5-17:27:47:4,39,9
12-5-17:27:47:5,39,9
12-5-17:27:47:6,38,10
12-5-17:27:47:7,39,7
12-5-17:27:47:8,39,12
12-5-17:27:47:9,39,10
12-5-17:27:48:10,39,12
12-5-17:27:48:1,39,13
12-5-17:27:48:2,37,8
12-5-17:27:48:3,39,10
12-5-17:27:48:4,38,11
12-5-17:27:48:5,38,9
12-5-17:27:48:6,39,9
12-5-17:27:48:7,38,13
12-5-17:27:48:8,38,10
12-5-17:27:48:9,38,9
12-5-17:27:49:10,39,8
12-5-17:27:49:1,38,8
12-5-17:27:49:2,38,9
12-5-17:27:49:3,39,8
12-5-17:27:49:4,38,8
12-5-17:27:49:5,39,11
12-5-17:27:49:6,39,11
12-5-17:27:49:7,38,8
12-5-17:27:49:8,38,10
12-5-17:27:49:9,38,10
12-5-17:27:50:10,39,8
12-5-17:27:50:1,38,14
12-5-17:27:50:2,38,12
12-5-17:27:50:3,38,14
12-5-17:27:50:4,38,9
12-5-17:27:50:5,38,9
12-5-17:27:50:6,39,10
12-5-17:27:50:7,39,9
12-5-17:27:50:8,38,8
12-5-17:27:50:9,38,10
12-5-17:27:51:10,39,9
12-5-17:27:51:1,38,9
12-5-17:27:51:2,39,13
12-5-17:27:51:3,38,8
12-5-17:27:51:4,38,9
12-5-17:27:51:5,39,9
12-5-17:27:51:6,39,10
12-5-17:27:51:7,38,12
12-5-17:27:51:8,38,15
12-5-17:27:51:9,38,7
12-5-17:27:52:10,38,12
12-5-17:27:52:1,38,9
12-5-17:27:52:2,38,7
12-5-17:27:52:3,38,10
12-5-17:27:52:4,38,9
12-5-17:27:52:5,38,8
12-5-17:27:52:6,38,9
12-5-17:27:52:7,38,8
12-5-17:27:52:8,37,8
12-5-17:27:52:9,38,9
12-5-17:27:53:10,38,9
12-5-17:27:53:1,38,9
12-5-17:27:53:2,39,8
12-5-17:27:53:3,38,9
12-5-17:27:53:4,38,8
12-5-17:27:53:5,38,10
12-5-17:27:53:6,38,9
12-5-17:27:53:7,38,9
12-5-17:27:53:8,38,9
12-5-17:27:53:9,38,10
12-5-17:27:54:10,37,9
12-5-17:27:54:1,38,15
12-5-17:27:54:2,38,8
12-5-17:27:54:3,38,10
12-5-17:27:54:4,37,12
12-5-17:27:54:5,39,10
12-5-17:27:54:6,38,11
12-5-17:27:54:7,38,9
12-5-17:27:54:8,38,12
12-5-17:27:54:9,39,9
12-5-17:27:55:10,38,9
12-5-17:27:55:1,38,17
12-5-17:27:55:2,38,17
12-5-17:27:55:3,38,7
12-5-17:27:55:4,39,10
12-5-17:27:55:5,38,10
12-5-17:27:55:6,39,10
12-5-17:27:55:7,38,13
12-5-17:27:55:8,38,10
12-5-17:27:55:9,38,18
12-5-17:27:56:10,38,16
12-5-17:27:56:1,38,11
12-5-17:27:56:2,38,15
12-5-17:27:56:3,38,26
12-5-17:27:56:4,38,19
12-5-17:27:56:5,38,14
12-5-17:27:56:6,38,9
12-5-17:27:56:7,38,13
12-5-17:27:56:8,38,29
12-5-17:27:56:9,38,20
12-5-17:27:57:10,39,15
12-5-17:27:57:1,37,18
12-5-17:27:57:2,38,26
12-5-17:27:57:3,38,30
12-5-17:27:57:4,38,27
12-5-17:27:57:5,38,14
12-5-17:27:57:6,38,15
12-5-17:27:57:7,38,22
12-5-17:27:57:8,38,16
12-5-17:27:57:9,38,22
12-5-17:27:58:10,37,19
12-5-17:27:58:1,39,19
12-5-17:27:58:2,37,29
12-5-17:27:58:3,38,25
12-5-17:27:58:4,37,24
12-5-17:27:58:5,38,16
12-5-17:27:58:6,38,20
12-5-17:27:58:7,38,16
12-5-17:27:58:8,38,15
12-5-17:27:58:9,38,29
12-5-17:27:59:10,38,31
12-5-17:27:59:1,38,39
12-5-17:27:59:2,38,28
12-5-17:27:59:3,38,106
12-5-17:27:59:4,38,65
12-5-17:27:59:5,38,129
12-5-17:27:59:6,38,46
12-5-17:27:59:7,38,17
12-5-17:27:59:8,38,17
12-5-17:27:59:9,38,17
12-5-17:28:0:10,38,172
12-5-17:28:0:1,37,70
12-5-17:28:0:2,38,24
12-5-17:28:0:3,38,24
12-5-17:28:0:4,38,32
12-5-17:28:0:5,37,49
12-5-17:28:0:6,37,57
12-5-17:28:0:7,39,48
12-5-17:28:0:8,39,48
12-5-17:28:0:9,38,108
12-5-17:28:1:10,38,61
12-5-17:28:1:1,38,61
12-5-17:28:1:2,38,22
12-5-17:28:1:3,37,49
12-5-17:28:1:4,38,27
12-5-17:28:1:5,38,27
12-5-17:28:1:6,38,40
12-5-17:28:1:7,37,78
12-5-17:28:1:8,37,29
12-5-17:28:1:9,38,17
12-5-17:28:2:10,38,17
12-5-17:28:2:1,38,23
12-5-17:28:2:2,38,28
12-5-17:28:2:3,37,109
12-5-17:28:2:4,38,46
12-5-17:28:2:5,37,16
12-5-17:28:2:6,38,61
12-5-17:28:2:7,37,56
12-5-17:28:2:8,37,65
12-5-17:28:2:9,38,22
12-5-17:28:3:10,38,12
12-5-17:28:3:1,36,19
12-5-17:28:3:2,37,79
12-5-17:28:3:3,37,25
12-5-17:28:3:4,38,13
12-5-17:28:3:5,38,34
12-5-17:28:3:6,38,32
12-5-17:28:3:7,39,25
12-5-17:28:3:8,36,13
12-5-17:28:3:9,38,15
12-5-17:28:4:10,38,31
12-5-17:28:4:1,38,20
12-5-17:28:4:2,37,10
12-5-17:28:4:3,37,14
12-5-17:28:4:4,38,41
12-5-17:28:4:5,38,108
12-5-17:28:4:6,38,39
12-5-17:28:4:7,37,34
12-5-17:28:4:8,37,24
12-5-17:28:4:9,38,22
12-5-17:28:5:10,37,29
12-5-17:28:5:1,37,10
12-5-17:28:5:2,37,34
12-5-17:28:5:3,37,16
12-5-17:28:5:4,38,13
12-5-17:28:5:5,36,19
12-5-17:28:5:6,37,14
12-5-17:28:5:7,38,21
12-5-17:28:5:8,37,9
12-5-17:28:5:9,38,36
12-5-17:28:6:10,37,11
12-5-17:28:6:1,37,20
12-5-17:28:6:2,37,32
12-5-17:28:6:3,38,14
12-5-17:28:6:4,37,111
12-5-17:28:6:5,37,41
12-5-17:28:6:6,38,46
12-5-17:28:6:7,37,23
12-5-17:28:6:8,38,26
12-5-17:28:6:9,37,11
12-5-17:28:7:10,37,37
12-5-17:28:7:1,37,23
12-5-17:28:7:2,37,16
12-5-17:28:7:3,36,13
12-5-17:28:7:4,37,23
12-5-17:28:7:5,37,10
12-5-17:28:7:6,38,20
12-5-17:28:7:7,36,12
12-5-17:28:7:8,37,17
12-5-17:28:7:9,37,18
12-5-17:28:8:10,37,22
12-5-17:28:8:1,37,10
12-5-17:28:8:2,37,21
12-5-17:28:8:3,37,13
12-5-17:28:8:4,37,11
12-5-17:28:8:5,38,13
12-5-17:28:8:6,37,16
12-5-17:28:8:7,36,10
12-5-17:28:8:8,37,11
12-5-17:28:8:9,37,10
12-5-17:28:9:10,37,12
12-5-17:28:9:1,37,10
12-5-17:28:9:2,37,18
12-5-17:28:9:3,38,14
12-5-17:28:9:4,36,29
12-5-17:28:9:5,37,10
12-5-17:28:9:6,37,13
12-5-17:28:9:7,37,10
12-5-17:28:9:8,37,14
12-5-17:28:9:9,36,16
12-5-17:28:10:10,37,9
12-5-17:28:10:1,37,15
12-5-17:28:10:2,37,13
12-5-17:28:10:3,37,25
12-5-17:28:10:4,37,9
12-5-17:28:10:5,37,10
12-5-17:28:10:6,37,12
12-5-17:28:10:7,37,12
12-5-17:28:10:8,37,9
12-5-17:28:10:9,37,13
12-5-17:28:11:10,37,9
12-5-17:28:11:1,37,10
12-5-17:28:11:2,38,15
12-5-17:28:11:3,36,9
12-5-17:28:11:4,36,12
12-5-17:28:11:5,37,9
12-5-17:28:11:6,36,10
12-5-17:28:11:7,37,12
12-5-17:28:11:8,37,12
12-5-17:28:11:9,38,11
12-5-17:28:12:10,36,10
12-5-17:28:12:1,37,9
12-5-17:28:12:2,37,9
12-5-17:28:12:3,37,11
12-5-17:28:12:4,37,12
12-5-17:28:12:5,37,14
12-5-17:28:12:6,37,10
12-5-17:28:12:7,37,11
12-5-17:28:12:8,37,10
12-5-17:28:12:9,37,12
12-5-17:28:13:10,37,14
12-5-17:28:13:1,38,13
12-5-17:28:13:2,37,12
12-5-17:28:13:3,37,11
12-5-17:28:13:4,37,10
12-5-17:28:13:5,37,14
12-5-17:28:13:6,36,16
12-5-17:28:13:7,37,18
12-5-17:28:13:8,37,23
12-5-17:28:13:9,37,18
12-5-17:28:14:10,37,24
12-5-17:28:14:1,37,31
12-5-17:28:14:2,37,11
12-5-17:28:14:3,35,24
12-5-17:28:14:4,37,22
12-5-17:28:14:5,37,30
12-5-17:28:14:6,37,31
12-5-17:28:14:7,37,18
12-5-17:28:14:8,36,18
12-5-17:28:14:9,37,83
12-5-17:28:15:10,36,32
12-5-17:28:15:1,36,17
12-5-17:28:15:2,36,86
12-5-17:28:15:3,36,25
12-5-17:28:15:4,36,25
12-5-17:28:15:5,37,11
12-5-17:28:15:6,36,32
12-5-17:28:15:7,38,22
12-5-17:28:15:8,36,17
12-5-17:28:15:9,37,16
12-5-17:28:16:10,37,20
12-5-17:28:16:1,36,16
12-5-17:28:16:2,36,17
12-5-17:28:16:3,37,26
12-5-17:28:16:4,37,20
12-5-17:28:16:5,38,16
12-5-17:28:16:6,36,34
12-5-17:28:16:7,36,17
12-5-17:28:16:8,36,18
12-5-17:28:16:9,36,20
12-5-17:28:17:10,36,19
12-5-17:28:17:1,36,17
12-5-17:28:17:2,36,27
12-5-17:28:17:3,37,28
12-5-17:28:17:4,36,17
12-5-17:28:17:5,36,12
12-5-17:28:17:6,36,19
12-5-17:28:17:7,36,16
12-5-17:28:17:8,36,24
12-5-17:28:17:9,36,17
12-5-17:28:18:10,37,19
12-5-17:28:18:1,36,14
12-5-17:28:18:2,36,15
12-5-17:28:18:3,36,22
12-5-17:28:18:4,36,14
12-5-17:28:18:5,36,12
12-5-17:28:18:6,36,12
12-5-17:28:18:7,36,12
12-5-17:28:18:8,37,11
12-5-17:28:18:9,37,13
12-5-17:28:19:10,36,28
12-5-17:28:19:1,36,11
12-5-17:28:19:2,37,15
12-5-17:28:19:3,37,13
12-5-17:28:19:4,36,16
12-5-17:28:19:5,35,13
12-5-17:28:19:6,36,14
12-5-17:28:19:7,36,16
12-5-17:28:19:8,36,11
12-5-17:28:19:9,36,13
12-5-17:28:20:10,36,12
12-5-17:28:20:1,37,11
12-5-17:28:20:2,36,30
12-5-17:28:20:3,36,18
12-5-17:28:20:4,36,10
12-5-17:28:20:5,35,11
12-5-17:28:20:6,36,14
12-5-17:28:20:7,36,13
12-5-17:28:20:8,36,13
12-5-17:28:20:9,36,9
12-5-17:28:21:10,36,10
12-5-17:28:21:1,36,12
12-5-17:28:21:2,37,9
12-5-17:28:21:3,36,18
12-5-17:28:21:4,36,9
12-5-17:28:21:5,35,10
12-5-17:28:21:6,36,12
12-5-17:28:21:7,36,10
12-5-17:28:21:8,37,15
12-5-17:28:21:9,36,11
12-5-17:28:22:10,36,17
12-5-17:28:22:1,36,17
12-5-17:28:22:2,35,28
12-5-17:28:22:3,36,21
12-5-17:28:22:4,36,28
12-5-17:28:22:5,36,12
12-5-17:28:22:6,35,14
12-5-17:28:22:7,36,19
12-5-17:28:22:8,36,11
12-5-17:28:22:9,36,12
12-5-17:28:23:10,35,15
12-5-17:28:23:1,36,16
12-5-17:28:23:2,37,18
12-5-17:28:23:3,36,12
12-5-17:28:23:4,36,10
12-5-17:28:23:5,36,13
12-5-17:28:23:6,35,10
12-5-17:28:23:7,36,10
12-5-17:28:23:8,36,13
12-5-17:28:23:9,36,13
12-5-17:28:24:10,35,11
12-5-17:28:24:1,36,16
12-5-17:28:24:2,37,10
12-5-17:28:24:3,36,10
12-5-17:28:24:4,36,9
12-5-17:28:24:5,35,12
12-5-17:28:24:6,36,18
12-5-17:28:24:7,37,11
12-5-17:28:24:8,36,12
12-5-17:28:24:9,36,16
12-5-17:28:25:10,36,13
12-5-17:28:25:1,36,10
12-5-17:28:25:2,36,11
12-5-17:28:25:3,36,20
12-5-17:28:25:4,36,16
12-5-17:28:25:5,36,27
12-5-17:28:25:6,36,20
12-5-17:28:25:7,35,16
12-5-17:28:25:8,36,17
12-5-17:28:25:9,36,11
12-5-17:28:26:10,35,16
12-5-17:28:26:1,36,10
12-5-17:28:26:2,36,21
12-5-17:28:26:3,36,9
12-5-17:28:26:4,36,11
12-5-17:28:26:5,36,10
12-5-17:28:26:6,35,12
12-5-17:28:26:7,36,12
12-5-17:28:26:8,36,11
12-5-17:28:26:9,36,13
12-5-17:28:27:10,35,13
12-5-17:28:27:1,36,15
12-5-17:28:27:2,36,12
12-5-17:28:27:3,35,10
12-5-17:28:27:4,36,11
12-5-17:28:27:5,36,12
12-5-17:28:27:6,37,14
12-5-17:28:27:7,36,15
12-5-17:28:27:8,35,16
12-5-17:28:27:9,36,12
12-5-17:28:28:10,36,23
12-5-17:28:28:1,36,11
12-5-17:28:28:2,36,13
12-5-17:28:28:3,36,20
12-5-17:28:28:4,36,21
12-5-17:28:28:5,36,11
12-5-17:28:28:6,35,9
12-5-17:28:28:7,35,12
12-5-17:28:28:8,36,14
12-5-17:28:28:9,36,9
12-5-17:28:29:10,36,14
12-5-17:28:29:1,35,19
12-5-17:28:29:2,37,10
12-5-17:28:29:3,37,11
12-5-17:28:29:4,37,11
12-5-17:28:29:5,35,9
12-5-17:28:29:6,35,10
12-5-17:28:29:7,35,10
12-5-17:28:29:8,35,16
12-5-17:28:29:9,35,16
12-5-17:28:30:10,36,11
12-5-17:28:30:1,36,11
12-5-17:28:30:2,35,10
12-5-17:28:30:3,35,11
12-5-17:28:30:4,35,10
12-5-17:28:30:5,36,11
12-5-17:28:30:6,36,12
12-5-17:28:30:7,36,12
12-5-17:28:30:8,35,13
12-5-17:28:30:9,36,11
12-5-17:28:31:10,36,14
12-5-17:28:31:1,35,11
12-5-17:28:31:2,36,10
12-5-17:28:31:3,35,10
12-5-17:28:31:4,35,14
12-5-17:28:31:5,35,8
12-5-17:28:31:6,35,12
12-5-17:28:31:7,36,10
12-5-17:28:31:8,36,9
12-5-17:28:31:9,36,9
12-5-17:28:32:10,35,11
12-5-17:28:32:1,36,9
