time,light,sound
12-5-17:27:44:7,116,11
12-5-17:27:44:8,116,15
12-5-17:27:44:9,116,15
12-5-17:27:45:10,116,13
12-5-17:27:45:1,116,19
12-5-17:27:45:2,117,13
12-5-17:27:45:3,118,12
12-5-17:27:45:4,119,12
12-5-17:27:45:5,120,20
12-5-17:27:45:6,119,10
12-5-17:27:45:7,119,15
12-5-17:27:45:8,117,9
12-5-17:27:45:9,116,25
12-5-17:27:46:10,116,16
12-5-17:27:46:1,116,15
12-5-17:27:46:2,116,21
12-5-17:27:46:3,116,12
12-5-17:27:46:4,116,12
12-5-17:27:46:5,116,16
12-5-17:27:46:6,117,14
12-5-17:27:46:7,118,10
12-5-17:27:46:8,118,12
12-5-17:27:46:9,117,13
12-5-17:27:47:10,116,11
12-5-17:27:47:1,115,11
12-5-17:27:47:2,114,14
12-5-17:27:47:3,113,12
12-5-17:27:47:4,114,11
12-5-17:27:47:5,114,18
12-5-17:27:47:6,114,14
12-5-17:27:47:7,113,13
12-5-17:27:47:8,113,18
12-5-17:27:47:9,114,16
12-5-17:27:48:10,114,17
12-5-17:27:48:1,115,11
12-5-17:27:48:2,115,13
12-5-17:27:48:3,115,11
12-5-17:27:48:4,114,11
12-5-17:27:48:5,113,17
12-5-17:27:48:6,112,28
12-5-17:27:48:7,112,18
12-5-17:27:48:8,113,13
12-5-17:27:48:9,114,16
12-5-17:27:49:10,116,12
12-5-17:27:49:1,118,11
12-5-17:27:49:2,119,18
12-5-17:27:49:3,121,16
12-5-17:27:49:4,123,11
12-5-17:27:49:5,122,12
12-5-17:27:49:6,121,14
12-5-17:27:49:7,119,16
12-5-17:27:49:8,118,11
12-5-17:27:49:9,116,10
12-5-17:27:50:10,116,15
12-5-17:27:50:1,116,20
12-5-17:27:50:2,117,20
12-5-17:27:50:3,118,22
12-5-17:27:50:4,119,18
12-5-17:27:50:5,120,14
12-5-17:27:50:6,120,13
12-5-17:27:50:7,119,17
12-5-17:27:50:8,118,17
12-5-17:27:50:9,116,11
12-5-17:27:51:10,116,11
12-5-17:27:51:1,115,11
12-5-17:27:51:2,115,15
12-5-17:27:51:3,114,16
12-5-17:27:51:4,115,14
12-5-17:27:51:5,116,14
12-5-17:27:51:6,116,11
12-5-17:27:51:7,117,13
12-5-17:27:51:8,117,9
12-5-17:27:51:9,117,17
12-5-17:27:52:10,117,13
12-5-17:27:52:1,116,15
12-5-17:27:52:2,114,11
12-5-17:27:52:3,114,14
12-5-17:27:52:4,114,13
12-5-17:27:52:5,115,12
12-5-17:27:52:6,115,12
12-5-17:27:52:7,115,13
12-5-17:27:52:8,116,14
12-5-17:27:52:9,117,17
12-5-17:27:53:10,117,17
12-5-17:27:53:1,117,13
12-5-17:27:53:2,118,19
12-5-17:27:53:3,116,20
12-5-17:27:53:4,115,10
12-5-17:27:53:5,114,12
12-5-17:27:53:6,114,15
12-5-17:27:53:7,116,13
12-5-17:27:53:8,117,13
12-5-17:27:53:9,118,10
12-5-17:27:54:10,118,23
12-5-17:27:54:1,119,14
12-5-17:27:54:2,120,13
12-5-17:27:54:3,121,15
12-5-17:27:54:4,121,32
12-5-17:27:54:5,120,14
12-5-17:27:54:6,118,20
12-5-17:27:54:7,117,9
12-5-17:27:54:8,116,14
12-5-17:27:54:9,116,12
12-5-17:27:55:10,116,12
12-5-17:27:55:1,117,15
12-5-17:27:55:2,118,16
12-5-17:27:55:3,118,12
12-5-17:27:55:4,119,18
12-5-17:27:55:5,120,9
12-5-17:27:55:6,120,10
12-5-17:27:55:7,118,14
12-5-17:27:55:8,117,13
12-5-17:27:55:9,114,9
12-5-17:27:56:10,113,21
12-5-17:27:56:1,113,13
12-5-17:27:56:2,113,13
12-5-17:27:56:3,113,13
12-5-17:27:56:4,113,17
12-5-17:27:56:5,114,18
12-5-17:27:56:6,114,22
12-5-17:27:56:7,114,13
12-5-17:27:56:8,114,29
12-5-17:27:56:9,113,16
12-5-17:27:57:10,112,20
12-5-17:27:57:1,111,10
12-5-17:27:57:2,110,12
12-5-17:27:57:3,110,15
12-5-17:27:57:4,111,16
12-5-17:27:57:5,111,14
12-5-17:27:57:6,112,17
12-5-17:27:57:7,113,11
12-5-17:27:57:8,113,14
12-5-17:27:57:9,114,12
12-5-17:27:58:10,114,19
12-5-17:27:58:1,113,17
12-5-17:27:58:2,113,14
12-5-17:27:58:3,112,13
12-5-17:27:58:4,111,16
12-5-17:27:58:5,111,15
12-5-17:27:58:6,111,19
12-5-17:27:58:7,112,11
12-5-17:27:58:8,113,18
12-5-17:27:58:9,113,9
12-5-17:27:59:10,114,15
12-5-17:27:59:1,115,13
12-5-17:27:59:2,117,10
12-5-17:27:59:3,116,16
12-5-17:27:59:4,115,12
12-5-17:27:59:5,114,14
12-5-17:27:59:6,114,14
12-5-17:27:59:7,112,10
12-5-17:27:59:8,112,10
12-5-17:27:59:9,112,11
12-5-17:28:0:10,112,11
12-5-17:28:0:1,112,17
12-5-17:28:0:2,113,14
12-5-17:28:0:3,114,13
12-5-17:28:0:4,114,15
12-5-17:28:0:5,115,12
12-5-17:28:0:6,114,17
12-5-17:28:0:7,114,10
12-5-17:28:0:8,113,13
12-5-17:28:0:9,112,28
12-5-17:28:1:10,111,13
12-5-17:28:1:1,111,12
12-5-17:28:1:2,112,18
12-5-17:28:1:3,113,11
12-5-17:28:1:4,114,12
12-5-17:28:1:5,116,10
12-5-17:28:1:6,117,11
12-5-17:28:1:7,117,12
12-5-17:28:1:8,117,16
12-5-17:28:1:9,116,15
12-5-17:28:2:10,115,11
12-5-17:28:2:1,114,13
12-5-17:28:2:2,113,10
12-5-17:28:2:3,113,14
12-5-17:28:2:4,114,11
12-5-17:28:2:5,115,16
12-5-17:28:2:6,116,15
12-5-17:28:2:7,118,12
12-5-17:28:2:8,119,10
12-5-17:28:2:9,120,15
12-5-17:28:3:10,119,12
12-5-17:28:3:1,118,18
12-5-17:28:3:2,118,14
12-5-17:28:3:3,117,11
12-5-17:28:3:4,116,11
12-5-17:28:3:5,116,8
12-5-17:28:3:6,116,15
12-5-17:28:3:7,117,12
12-5-17:28:3:8,118,10
12-5-17:28:3:9,120,33
12-5-17:28:4:10,122,15
12-5-17:28:4:1,123,23
12-5-17:28:4:2,125,11
12-5-17:28:4:3,124,12
12-5-17:28:4:4,124,13
12-5-17:28:4:5,122,12
12-5-17:28:4:6,121,10
12-5-17:28:4:7,120,18
12-5-17:28:4:8,119,14
12-5-17:28:4:9,120,13
12-5-17:28:5:10,121,17
12-5-17:28:5:1,121,10
12-5-17:28:5:2,122,23
12-5-17:28:5:3,122,15
12-5-17:28:5:4,123,13
12-5-17:28:5:5,121,13
12-5-17:28:5:6,119,15
12-5-17:28:5:7,118,18
12-5-17:28:5:8,117,30
12-5-17:28:5:9,116,17
12-5-17:28:6:10,117,41
12-5-17:28:6:1,117,35
12-5-17:28:6:2,119,19
12-5-17:28:6:3,119,30
12-5-17:28:6:4,120,14
12-5-17:28:6:5,121,11
12-5-17:28:6:6,122,16
12-5-17:28:6:7,123,13
12-5-17:28:6:8,124,10
12-5-17:28:6:9,122,12
12-5-17:28:7:10,121,12
12-5-17:28:7:1,119,11
12-5-17:28:7:2,117,11
12-5-17:28:7:3,117,10
12-5-17:28:7:4,117,17
12-5-17:28:7:5,117,10
12-5-17:28:7:6,117,18
12-5-17:28:7:7,117,11
12-5-17:28:7:8,118,11
12-5-17:28:7:9,118,14
12-5-17:28:8:10,118,12
12-5-17:28:8:1,119,15
12-5-17:28:8:2,118,15
12-5-17:28:8:3,117,12
12-5-17:28:8:4,117,10
12-5-17:28:8:5,116,13
12-5-17:28:8:6,117,9
12-5-17:28:8:7,118,13
12-5-17:28:8:8,119,10
12-5-17:28:8:9,119,17
12-5-17:28:9:10,120,26
12-5-17:28:9:1,121,12
12-5-17:28:9:2,122,10
12-5-17:28:9:3,122,13
12-5-17:28:9:4,123,8
12-5-17:28:9:5,122,11
12-5-17:28:9:6,121,10
12-5-17:28:9:7,119,12
12-5-17:28:9:8,118,21
12-5-17:28:9:9,117,13
12-5-17:28:10:10,118,15
12-5-17:28:10:1,118,11
12-5-17:28:10:2,118,12
12-5-17:28:10:3,119,10
12-5-17:28:10:4,120,15
12-5-17:28:10:5,121,13
12-5-17:28:10:6,122,15
12-5-17:28:10:7,123,9
12-5-17:28:10:8,123,13
12-5-17:28:10:9,122,13
12-5-17:28:11:10,121,9
12-5-17:28:11:1,121,12
12-5-17:28:11:2,120,10
12-5-17:28:11:3,119,15
12-5-17:28:11:4,119,22
12-5-17:28:11:5,119,13
12-5-17:28:11:6,120,13
12-5-17:28:11:7,120,26
12-5-17:28:11:8,121,16
12-5-17:28:11:9,121,14
12-5-17:28:12:10,122,13
12-5-17:28:12:1,122,13
12-5-17:28:12:2,122,14
12-5-17:28:12:3,120,17
12-5-17:28:12:4,119,11
12-5-17:28:12:5,118,9
12-5-17:28:12:6,117,14
12-5-17:28:12:7,117,9
12-5-17:28:12:8,117,11
12-5-17:28:12:9,117,14
12-5-17:28:13:10,117,10
12-5-17:28:13:1,119,12
12-5-17:28:13:2,119,16
12-5-17:28:13:3,121,10
12-5-17:28:13:4,121,15
12-5-17:28:13:5,122,15
12-5-17:28:13:6,121,19
12-5-17:28:13:7,120,11
12-5-17:28:13:8,118,14
12-5-17:28:13:9,118,13
12-5-17:28:14:10,117,14
12-5-17:28:14:1,117,12
12-5-17:28:14:2,117,9
12-5-17:28:14:3,117,17
12-5-17:28:14:4,118,12
12-5-17:28:14:5,118,12
12-5-17:28:14:6,120,10
12-5-17:28:14:7,121,14
12-5-17:28:14:8,121,18
12-5-17:28:14:9,121,18
12-5-17:28:15:10,121,16
12-5-17:28:15:1,121,11
12-5-17:28:15:2,119,11
12-5-17:28:15:3,118,12
12-5-17:28:15:4,117,16
12-5-17:28:15:5,116,13
12-5-17:28:15:6,117,10
12-5-17:28:15:7,117,10
12-5-17:28:15:8,118,11
12-5-17:28:15:9,119,15
12-5-17:28:16:10,120,16
12-5-17:28:16:1,121,13
12-5-17:28:16:2,122,13
12-5-17:28:16:3,123,11
12-5-17:28:16:4,122,15
12-5-17:28:16:5,121,14
12-5-17:28:16:6,120,10
12-5-17:28:16:7,119,12
12-5-17:28:16:8,119,12
12-5-17:28:16:9,118,12
12-5-17:28:17:10,118,13
12-5-17:28:17:1,119,15
12-5-17:28:17:2,120,15
12-5-17:28:17:3,121,16
12-5-17:28:17:4,121,14
12-5-17:28:17:5,122,13
12-5-17:28:17:6,123,16
12-5-17:28:17:7,123,11
12-5-17:28:17:8,122,11
12-5-17:28:17:9,121,15
12-5-17:28:18:10,119,14
12-5-17:28:18:1,118,13
12-5-17:28:18:2,118,15
12-5-17:28:18:3,118,19
12-5-17:28:18:4,118,13
12-5-17:28:18:5,119,11
12-5-17:28:18:6,120,18
12-5-17:28:18:7,121,18
12-5-17:28:18:8,122,19
12-5-17:28:18:9,123,11
12-5-17:28:19:10,123,12
12-5-17:28:19:1,122,15
12-5-17:28:19:2,122,13
12-5-17:28:19:3,120,14
12-5-17:28:19:4,119,12
12-5-17:28:19:5,119,15
12-5-17:28:19:6,119,10
12-5-17:28:19:7,119,12
12-5-17:28:19:8,119,19
12-5-17:28:19:9,120,10
12-5-17:28:20:10,121,17
12-5-17:28:20:1,122,12
12-5-17:28:20:2,123,11
12-5-17:28:20:3,123,13
12-5-17:28:20:4,122,17
12-5-17:28:20:5,121,10
12-5-17:28:20:6,121,14
12-5-17:28:20:7,119,9
12-5-17:28:20:8,119,12
12-5-17:28:20:9,118,10
12-5-17:28:21:10,118,12
12-5-17:28:21:1,118,10
12-5-17:28:21:2,119,21
12-5-17:28:21:3,119,13
12-5-17:28:21:4,118,11
12-5-17:28:21:5,118,11
12-5-17:28:21:6,119,10
12-5-17:28:21:7,119,13
12-5-17:28:21:8,119,11
12-5-17:28:21:9,118,15
12-5-17:28:22:10,117,13
12-5-17:28:22:1,116,11
12-5-17:28:22:2,117,9
12-5-17:28:22:3,117,10
12-5-17:28:22:4,118,12
12-5-17:28:22:5,119,13
12-5-17:28:22:6,120,10
12-5-17:28:22:7,121,14
12-5-17:28:22:8,123,11
12-5-17:28:22:9,124,14
12-5-17:28:23:10,124,11
12-5-17:28:23:1,123,14
12-5-17:28:23:2,122,21
12-5-17:28:23:3,120,16
12-5-17:28:23:4,119,16
12-5-17:28:23:5,119,14
12-5-17:28:23:6,118,18
12-5-17:28:23:7,118,16
12-5-17:28:23:8,119,12
12-5-17:28:23:9,120,20
12-5-17:28:24:10,120,27
12-5-17:28:24:1,121,13
12-5-17:28:24:2,122,14
12-5-17:28:24:3,122,20
12-5-17:28:24:4,122,10
12-5-17:28:24:5,120,15
12-5-17:28:24:6,118,11
12-5-17:28:24:7,118,13
12-5-17:28:24:8,117,9
12-5-17:28:24:9,117,11
12-5-17:28:25:10,118,10
12-5-17:28:25:1,118,13
12-5-17:28:25:2,120,13
12-5-17:28:25:3,120,14
12-5-17:28:25:4,121,15
12-5-17:28:25:5,122,11
12-5-17:28:25:6,122,11
12-5-17:28:25:7,122,14
12-5-17:28:25:8,120,12
12-5-17:28:25:9,119,11
12-5-17:28:26:10,118,16
12-5-17:28:26:1,118,13
12-5-17:28:26:2,117,11
12-5-17:28:26:3,118,11
12-5-17:28:26:4,119,10
12-5-17:28:26:5,119,12
12-5-17:28:26:6,121,16
12-5-17:28:26:7,122,22
12-5-17:28:26:8,122,13
12-5-17:28:26:9,123,11
12-5-17:28:27:10,122,14
12-5-17:28:27:1,120,11
12-5-17:28:27:2,120,11
12-5-17:28:27:3,119,14
12-5-17:28:27:4,118,15
12-5-17:28:27:5,118,11
12-5-17:28:27:6,119,10
12-5-17:28:27:7,120,10
12-5-17:28:27:8,121,10
12-5-17:28:27:9,122,14
12-5-17:28:28:10,123,20
12-5-17:28:28:1,123,15
12-5-17:28:28:2,123,13
12-5-17:28:28:3,122,22
12-5-17:28:28:4,121,12
12-5-17:28:28:5,119,10
12-5-17:28:28:6,119,16
12-5-17:28:28:7,119,10
12-5-17:28:28:8,119,18
12-5-17:28:28:9,119,13
12-5-17:28:29:10,121,15
12-5-17:28:29:1,122,27
12-5-17:28:29:2,122,27
12-5-17:28:29:3,124,14
12-5-17:28:29:4,124,14
12-5-17:28:29:5,123,17
12-5-17:28:29:6,123,17
12-5-17:28:29:7,122,13
12-5-17:28:29:8,121,11
12-5-17:28:29:9,119,13
12-5-17:28:30:10,119,11
12-5-17:28:30:1,119,16
12-5-17:28:30:2,119,11
12-5-17:28:30:3,120,13
12-5-17:28:30:4,120,10
12-5-17:28:30:5,122,10
12-5-17:28:30:6,123,14
12-5-17:28:30:7,124,10
12-5-17:28:30:8,124,9
12-5-17:28:30:9,123,15
12-5-17:28:31:10,121,12
12-5-17:28:31:1,119,19
12-5-17:28:31:2,119,13
12-5-17:28:31:3,119,14
12-5-17:28:31:4,119,12
12-5-17:28:31:5,119,10
12-5-17:28:31:6,120,11
12-5-17:28:31:7,121,14
12-5-17:28:31:8,122,11
12-5-17:28:31:9,123,19
12-5-17:28:32:10,124,13
12-5-17:28:32:1,123,13
12-5-17:28:32:2,122,13
12-5-17:28:32:3,120,17
12-5-17:28:32:4,119,10
12-5-17:28:32:5,119,10
12-5-17:28:32:6,119,10
12-5-17:28:32:7,119,14
12-5-17:28:32:8,120,11
12-5-17:28:32:9,121,13
12-5-17:28:33:10,122,13
12-5-17:28:33:1,122,11
12-5-17:28:33:2,123,11
12-5-17:28:33:3,123,14
12-5-17:28:33:4,122,14
12-5-17:28:33:5,120,11
12-5-17:28:33:6,119,18
12-5-17:28:33:7,118,13
12-5-17:28:33:8,118,13
12-5-17:28:33:9,118,15
12-5-17:28:34:10,119,12
12-5-17:28:34:1,120,13
12-5-17:28:34:2,121,11
12-5-17:28:34:3,122,18
12-5-17:28:34:4,122,12
12-5-17:28:34:5,123,16
12-5-17:28:34:6,122,8
12-5-17:28:34:7,121,10
12-5-17:28:34:8,119,11
12-5-17:28:34:9,118,9
12-5-17:28:35:10,118,16
12-5-17:28:35:1,118,10
12-5-17:28:35:2,119,10
12-5-17:28:35:3,119,19
12-5-17:28:35:4,121,27
12-5-17:28:35:5,122,12
12-5-17:28:35:6,123,17
12-5-17:28:35:7,123,16
12-5-17:28:35:8,123,12
12-5-17:28:35:9,122,16
12-5-17:28:36:10,120,14
12-5-17:28:36:1,119,11
12-5-17:28:36:2,118,16
12-5-17:28:36:3,118,20
12-5-17:28:36:4,118,13
12-5-17:28:36:5,119,13
12-5-17:28:36:6,120,13
12-5-17:28:36:7,121,11
12-5-17:28:36:8,122,10
12-5-17:28:36:9,123,11
12-5-17:28:37:10,123,14
12-5-17:28:37:1,122,12
12-5-17:28:37:2,121,10
12-5-17:28:37:3,120,15
12-5-17:28:37:4,120,11
12-5-17:28:37:5,119,12
12-5-17:28:37:6,119,12
12-5-17:28:37:7,120,15
12-5-17:28:37:8,120,12
12-5-17:28:37:9,121,11
12-5-17:28:38:10,121,12
12-5-17:28:38:1,122,11
12-5-17:28:38:2,121,10
12-5-17:28:38:3,120,20
12-5-17:28:38:4,118,12
12-5-17:28:38:5,117,19
12-5-17:28:38:6,116,12
12-5-17:28:38:7,117,11
12-5-17:28:38:8,118,12
12-5-17:28:38:9,118,10
12-5-17:28:39:10,120,12
12-5-17:28:39:1,120,12
12-5-17:28:39:2,121,15
12-5-17:28:39:3,123,12
12-5-17:28:39:4,123,11
12-5-17:28:39:5,122,11
12-5-17:28:39:6,120,12
12-5-17:28:39:7,119,12
12-5-17:28:39:8,118,23
12-5-17:28:39:9,117,14
12-5-17:28:40:10,118,21
12-5-17:28:40:1,118,11
12-5-17:28:40:2,119,14
12-5-17:28:40:3,120,21
12-5-17:28:40:4,121,16
12-5-17:28:40:5,122,15
12-5-17:28:40:6,123,11
12-5-17:28:40:7,123,12
12-5-17:28:40:8,121,12
12-5-17:28:40:9,120,14
12-5-17:28:41:10,119,12
12-5-17:28:41:1,118,10
12-5-17:28:41:2,118,13
12-5-17:28:41:3,118,12
12-5-17:28:41:4,119,11
12-5-17:28:41:5,120,14
12-5-17:28:41:6,121,12
12-5-17:28:41:7,122,26
12-5-17:28:41:8,123,12
12-5-17:28:41:9,123,16
12-5-17:28:42:10,122,10
12-5-17:28:42:1,121,11
12-5-17:28:42:2,119,15
12-5-17:28:42:3,119,16
12-5-17:28:42:4,118,17
12-5-17:28:42:5,119,16
12-5-17:28:42:6,119,12
12-5-17:28:42:7,120,16
12-5-17:28:42:8,122,11
12-5-17:28:42:9,122,18
12-5-17:28:43:10,123,10
12-5-17:28:43:1,123,14
12-5-17:28:43:2,123,22
12-5-17:28:43:3,121,18
12-5-17:28:43:4,120,17
12-5-17:28:43:5,120,14
12-5-17:28:43:6,119,12
12-5-17:28:43:7,119,16
12-5-17:28:43:8,120,13
12-5-17:28:43:9,121,13
12-5-17:28:44:10,122,17
12-5-17:28:44:1,122,17
12-5-17:28:44:2,124,18
12-5-17:28:44:3,124,18
12-5-17:28:44:4,124,14
12-5-17:28:44:5,123,26
12-5-17:28:44:6,122,12
12-5-17:28:44:7,121,13
12-5-17:28:44:8,120,18
12-5-17:28:44:9,119,13
12-5-17:28:45:10,119,16
12-5-17:28:45:1,120,16
12-5-17:28:45:2,120,14
12-5-17:28:45:3,122,176
12-5-17:28:45:4,123,67
12-5-17:28:45:5,124,29
12-5-17:28:45:6,124,15
12-5-17:28:45:7,124,14
12-5-17:28:45:8,123,14
12-5-17:28:45:9,122,26
12-5-17:28:46:10,120,14
12-5-17:28:46:1,120,14
12-5-17:28:46:2,119,14
12-5-17:28:46:3,120,16
12-5-17:28:46:4,120,14
12-5-17:28:46:5,121,36
12-5-17:28:46:6,122,19
12-5-17:28:46:7,123,14
12-5-17:28:46:8,123,14
12-5-17:28:46:9,124,15
12-5-17:28:47:10,124,15
12-5-17:28:47:1,122,12
12-5-17:28:47:2,121,23
12-5-17:28:47:3,119,14
12-5-17:28:47:4,119,15
12-5-17:28:47:5,119,12
12-5-17:28:47:6,119,15
12-5-17:28:47:7,120,19
12-5-17:28:47:8,121,12
12-5-17:28:47:9,122,13
12-5-17:28:48:10,123,14
12-5-17:28:48:1,124,12
12-5-17:28:48:2,124,12
12-5-17:28:48:3,123,18
12-5-17:28:48:4,122,18
12-5-17:28:48:5,121,14
12-5-17:28:48:6,120,13
12-5-17:28:48:7,119,12
12-5-17:28:48:8,119,11
12-5-17:28:48:9,120,13
12-5-17:28:49:10,121,15
12-5-17:28:49:1,121,18
12-5-17:28:49:2,122,14
12-5-17:28:49:3,123,15
12-5-17:28:49:4,124,14
12-5-17:28:49:5,123,14
12-5-17:28:49:6,122,13
12-5-17:28:49:7,121,13
12-5-17:28:49:8,120,15
12-5-17:28:49:9,119,13
12-5-17:28:50:10,119,13
12-5-17:28:50:1,119,12
12-5-17:28:50:2,119,17
12-5-17:28:50:3,119,15
12-5-17:28:50:4,121,15
12-5-17:28:50:5,121,13
12-5-17:28:50:6,123,21
12-5-17:28:50:7,124,11
12-5-17:28:50:8,124,10
12-5-17:28:50:9,123,15
12-5-17:28:51:10,122,12
12-5-17:28:51:1,121,11
12-5-17:28:51:2,120,14
12-5-17:28:51:3,120,17
12-5-17:28:51:4,119,10
12-5-17:28:51:5,120,16
12-5-17:28:51:6,120,12
12-5-17:28:51:7,121,15
12-5-17:28:51:8,122,12
12-5-17:28:51:9,123,14
12-5-17:28:52:10,123,10
12-5-17:28:52:1,123,16
12-5-17:28:52:2,122,11
12-5-17:28:52:3,121,12
12-5-17:28:52:4,119,11
12-5-17:28:52:5,119,13
12-5-17:28:52:6,118,15
12-5-17:28:52:7,118,16
12-5-17:28:52:8,119,12
12-5-17:28:52:9,119,13
12-5-17:28:53:10,121,11
12-5-17:28:53:1,122,12
12-5-17:28:53:2,122,12
12-5-17:28:53:3,124,13
12-5-17:28:53:4,123,29
12-5-17:28:53:5,122,15
12-5-17:28:53:6,121,15
12-5-17:28:53:7,120,14
12-5-17:28:53:8,119,15
12-5-17:28:53:9,118,9
12-5-17:28:54:10,118,23
12-5-17:28:54:1,119,12
12-5-17:28:54:2,120,12
12-5-17:28:54:3,120,16
12-5-17:28:54:4,122,25
12-5-17:28:54:5,122,14
12-5-17:28:54:6,123,18
12-5-17:28:54:7,123,14
12-5-17:28:54:8,122,11
12-5-17:28:54:9,121,10
12-5-17:28:55:10,120,38
12-5-17:28:55:1,118,17
12-5-17:28:55:2,118,13
12-5-17:28:55:3,118,15
12-5-17:28:55:4,118,20
12-5-17:28:55:5,119,15
12-5-17:28:55:6,120,11
12-5-17:28:55:7,121,12
12-5-17:28:55:8,122,14
12-5-17:28:55:9,122,11
12-5-17:28:56:10,123,11
12-5-17:28:56:1,122,14
12-5-17:28:56:2,121,25
12-5-17:28:56:3,120,11
12-5-17:28:56:4,119,15
12-5-17:28:56:5,118,12
12-5-17:28:56:6,118,14
12-5-17:28:56:7,119,17
12-5-17:28:56:8,119,25
12-5-17:28:56:9,121,17
12-5-17:28:57:10,122,15
12-5-17:28:57:1,123,16
12-5-17:28:57:2,123,14
12-5-17:28:57:3,124,19
12-5-17:28:57:4,123,18
12-5-17:28:57:5,122,24
12-5-17:28:57:6,120,12
12-5-17:28:57:7,120,13
12-5-17:28:57:8,120,12
12-5-17:28:57:9,120,13
12-5-17:28:58:10,121,18
12-5-17:28:58:1,121,32
12-5-17:28:58:2,122,28
12-5-17:28:58:3,122,18
12-5-17:28:58:4,123,21
12-5-17:28:58:5,122,21
12-5-17:28:58:6,122,12
12-5-17:28:58:7,121,13
12-5-17:28:58:8,120,11
12-5-17:28:58:9,119,12
12-5-17:28:59:10,119,12
12-5-17:28:59:1,119,16
12-5-17:28:59:2,119,14
12-5-17:28:59:3,120,19
12-5-17:28:59:4,120,19
12-5-17:28:59:5,122,25
12-5-17:28:59:6,122,10
12-5-17:28:59:7,123,13
12-5-17:28:59:8,124,13
12-5-17:28:59:9,124,12
12-5-17:29:0:10,123,14
12-5-17:29:0:1,121,17
12-5-17:29:0:2,119,13
12-5-17:29:0:3,119,13
12-5-17:29:0:4,118,12
12-5-17:29:0:5,118,13
12-5-17:29:0:6,119,16
12-5-17:29:0:7,120,11
12-5-17:29:0:8,121,11
12-5-17:29:0:9,122,16
12-5-17:29:1:10,123,12
12-5-17:29:1:1,123,24
12-5-17:29:1:2,123,12
12-5-17:29:1:3,122,13
12-5-17:29:1:4,120,12
12-5-17:29:1:5,119,12
12-5-17:29:1:6,118,12
12-5-17:29:1:7,118,19
12-5-17:29:1:8,118,10
12-5-17:29:1:9,119,11
12-5-17:29:2:10,120,12
12-5-17:29:2:1,121,17
12-5-17:29:2:2,122,24
12-5-17:29:2:3,123,13
12-5-17:29:2:4,123,15
12-5-17:29:2:5,122,12
12-5-17:29:2:6,120,9
12-5-17:29:2:7,119,12
12-5-17:29:2:8,118,10
12-5-17:29:2:9,118,9
12-5-17:29:3:10,119,11
12-5-17:29:3:1,119,10
12-5-17:29:3:2,120,13
12-5-17:29:3:3,120,13
12-5-17:29:3:4,121,14
12-5-17:29:3:5,123,20
12-5-17:29:3:6,124,16
12-5-17:29:3:7,124,13
12-5-17:29:3:8,123,12
12-5-17:29:3:9,121,12
12-5-17:29:4:10,120,17
12-5-17:29:4:1,119,15
12-5-17:29:4:2,119,14
12-5-17:29:4:3,119,13
12-5-17:29:4:4,118,11
12-5-17:29:4:5,116,13
12-5-17:29:4:6,115,13
12-5-17:29:4:7,114,11
12-5-17:29:4:8,112,17
12-5-17:29:4:9,110,28
12-5-17:29:5:10,108,12
12-5-17:29:5:1,107,10
12-5-17:29:5:2,107,12
12-5-17:29:5:3,107,13
12-5-17:29:5:4,108,16
12-5-17:29:5:5,109,21
12-5-17:29:5:6,109,11
12-5-17:29:5:7,110,14
12-5-17:29:5:8,111,11
12-5-17:29:5:9,111,12
12-5-17:29:6:10,111,13
12-5-17:29:6:1,110,12
12-5-17:29:6:2,104,11
12-5-17:29:6:3,105,23
12-5-17:29:6:4,104,15
12-5-17:29:6:5,105,20
12-5-17:29:6:6,104,17
12-5-17:29:6:7,102,23
12-5-17:29:6:8,102,14
12-5-17:29:6:9,103,10
12-5-17:29:7:10,105,28
12-5-17:29:7:1,106,15
12-5-17:29:7:2,108,10
12-5-17:29:7:3,105,15
12-5-17:29:7:4,104,19
12-5-17:29:7:5,104,14
12-5-17:29:7:6,104,15
12-5-17:29:7:7,103,12
12-5-17:29:7:8,104,15
12-5-17:29:7:9,105,14
12-5-17:29:8:10,105,13
12-5-17:29:8:1,106,13
12-5-17:29:8:2,105,12
12-5-17:29:8:3,102,13
12-5-17:29:8:4,103,13
12-5-17:29:8:5,107,13
12-5-17:29:8:6,108,10
12-5-17:29:8:7,107,15
12-5-17:29:8:8,106,16
12-5-17:29:8:9,106,10
12-5-17:29:9:10,106,14
12-5-17:29:9:1,107,28
12-5-17:29:9:2,108,11
12-5-17:29:9:3,108,13
12-5-17:29:9:4,110,16
12-5-17:29:9:5,110,12
12-5-17:29:9:6,112,11
12-5-17:29:9:7,112,16
12-5-17:29:9:8,111,15
12-5-17:29:9:9,108,11
12-5-17:29:10:10,108,13
12-5-17:29:10:1,108,13
12-5-17:29:10:2,109,12
12-5-17:29:10:3,110,11
12-5-17:29:10:4,111,18
12-5-17:29:10:5,111,16
12-5-17:29:10:6,112,18
12-5-17:29:10:7,113,16
12-5-17:29:10:8,113,19
12-5-17:29:10:9,113,10
12-5-17:29:11:10,111,16
12-5-17:29:11:1,109,15
12-5-17:29:11:2,108,11
12-5-17:29:11:3,107,12
12-5-17:29:11:4,108,15
12-5-17:29:11:5,109,9
12-5-17:29:11:6,109,13
12-5-17:29:11:7,110,24
12-5-17:29:11:8,110,28
12-5-17:29:11:9,113,15
12-5-17:29:12:10,114,12
