time,light,sound
12-5-17:27:24:8,44,33
12-5-17:27:24:9,44,19
12-5-17:27:25:10,44,14
12-5-17:27:25:1,43,13
12-5-17:27:25:2,43,15
12-5-17:27:25:3,44,29
12-5-17:27:25:4,43,23
12-5-17:27:25:5,43,12
12-5-17:27:25:6,44,15
12-5-17:27:25:7,44,16
12-5-17:27:25:8,44,25
12-5-17:27:25:9,44,11
12-5-17:27:26:10,43,18
12-5-17:27:26:1,43,11
12-5-17:27:26:2,43,28
12-5-17:27:26:3,42,11
12-5-17:27:26:4,42,17
12-5-17:27:26:5,43,21
12-5-17:27:26:6,43,11
12-5-17:27:26:7,43,16
12-5-17:27:26:8,44,24
12-5-17:27:26:9,44,22
12-5-17:27:27:10,43,12
12-5-17:27:27:1,44,18
12-5-17:27:27:2,44,16
12-5-17:27:27:3,43,28
12-5-17:27:27:4,44,19
12-5-17:27:27:5,44,24
12-5-17:27:27:6,43,31
12-5-17:27:27:7,44,16
12-5-17:27:27:8,44,15
12-5-17:27:27:9,44,18
12-5-17:27:28:10,44,14
12-5-17:27:28:1,44,25
12-5-17:27:28:2,43,18
12-5-17:27:28:3,43,16
12-5-17:27:28:4,43,12
12-5-17:27:28:5,43,24
12-5-17:27:28:6,43,18
12-5-17:27:28:7,43,24
12-5-17:27:28:8,42,14
12-5-17:27:28:9,43,22
12-5-17:27:29:10,43,23
12-5-17:27:29:1,43,20
12-5-17:27:29:2,43,16
12-5-17:27:29:3,43,26
12-5-17:27:29:4,43,11
12-5-17:27:29:5,44,23
12-5-17:27:29:6,43,23
12-5-17:27:29:7,43,29
12-5-17:27:29:8,43,26
12-5-17:27:29:9,42,11
12-5-17:27:30:10,43,22
12-5-17:27:30:1,42,15
12-5-17:27:30:2,42,28
12-5-17:27:30:3,42,35
12-5-17:27:30:4,43,28
12-5-17:27:30:5,42,22
12-5-17:27:30:6,42,29
12-5-17:27:30:7,42,31
12-5-17:27:30:8,42,46
12-5-17:27:30:9,43,32
12-5-17:27:31:10,42,22
12-5-17:27:31:1,43,21
12-5-17:27:31:2,42,22
12-5-17:27:31:3,43,22
12-5-17:27:31:4,44,25
12-5-17:27:31:5,43,16
12-5-17:27:31:6,43,16
12-5-17:27:31:7,44,21
12-5-17:27:31:8,43,14
12-5-17:27:31:9,45,24
12-5-17:27:32:10,44,25
12-5-17:27:32:1,44,33
12-5-17:27:32:2,44,14
12-5-17:27:32:3,44,23
12-5-17:27:32:4,43,38
12-5-17:27:32:5,43,16
12-5-17:27:32:6,45,27
12-5-17:27:32:7,43,12
12-5-17:27:32:8,43,15
12-5-17:27:32:9,43,18
12-5-17:27:33:10,43,17
12-5-17:27:33:1,44,28
12-5-17:27:33:2,44,15
12-5-17:27:33:3,44,26
12-5-17:27:33:4,43,17
12-5-17:27:33:5,43,25
12-5-17:27:33:6,43,24
12-5-17:27:33:7,43,47
12-5-17:27:33:8,43,19
12-5-17:27:33:9,43,23
12-5-17:27:34:10,43,23
12-5-17:27:34:1,43,30
12-5-17:27:34:2,43,14
12-5-17:27:34:3,43,14
12-5-17:27:34:4,43,20
12-5-17:27:34:5,42,21
12-5-17:27:34:6,42,19
12-5-17:27:34:7,42,27
12-5-17:27:34:8,42,21
12-5-17:27:34:9,42,13
12-5-17:27:35:10,42,20
12-5-17:27:35:1,42,19
12-5-17:27:35:2,42,29
12-5-17:27:35:3,42,18
12-5-17:27:35:4,42,9
12-5-17:27:35:5,43,27
12-5-17:27:35:6,43,23
12-5-17:27:35:7,42,22
12-5-17:27:35:8,42,25
12-5-17:27:35:9,42,18
12-5-17:27:36:10,42,18
12-5-17:27:36:1,42,14
12-5-17:27:36:2,42,25
12-5-17:27:36:3,42,20
12-5-17:27:36:4,42,11
12-5-17:27:36:5,42,25
12-5-17:27:36:6,42,16
12-5-17:27:36:7,42,37
12-5-17:27:36:8,42,26
12-5-17:27:36:9,41,30
12-5-17:27:37:10,42,35
12-5-17:27:37:1,43,46
12-5-17:27:37:2,42,13
12-5-17:27:37:3,43,35
12-5-17:27:37:4,43,21
12-5-17:27:37:5,43,26
12-5-17:27:37:6,44,25
12-5-17:27:37:7,43,26
12-5-17:27:37:8,43,15
12-5-17:27:37:9,43,26
12-5-17:27:38:10,43,32
12-5-17:27:38:1,42,15
12-5-17:27:38:2,43,36
12-5-17:27:38:3,43,25
12-5-17:27:38:4,43,21
12-5-17:27:38:5,43,21
12-5-17:27:38:6,43,13
12-5-17:27:38:7,43,13
12-5-17:27:38:8,43,19
12-5-17:27:38:9,43,33
12-5-17:27:39:10,42,15
12-5-17:27:39:1,42,26
12-5-17:27:39:2,42,17
12-5-17:27:39:3,42,25
12-5-17:27:39:4,42,13
12-5-17:27:39:5,42,19
12-5-17:27:39:6,41,28
12-5-17:27:39:7,42,12
12-5-17:27:39:8,42,23
12-5-17:27:39:9,42,21
12-5-17:27:40:10,42,23
12-5-17:27:40:1,42,14
12-5-17:27:40:2,42,13
12-5-17:27:40:3,42,38
12-5-17:27:40:4,42,22
12-5-17:27:40:5,43,39
12-5-17:27:40:6,42,20
12-5-17:27:40:7,41,19
12-5-17:27:40:8,42,24
12-5-17:27:40:9,42,22
12-5-17:27:41:10,41,16
12-5-17:27:41:1,42,19
12-5-17:27:41:2,41,21
12-5-17:27:41:3,43,19
12-5-17:27:41:4,42,20
12-5-17:27:41:5,43,29
12-5-17:27:41:6,42,14
12-5-17:27:41:7,43,16
12-5-17:27:41:8,43,14
12-5-17:27:41:9,43,30
12-5-17:27:42:10,43,13
12-5-17:27:42:1,43,18
12-5-17:27:42:2,43,22
12-5-17:27:42:3,43,19
12-5-17:27:42:4,43,26
12-5-17:27:42:5,43,36
12-5-17:27:42:6,43,23
12-5-17:27:42:7,43,37
12-5-17:27:42:8,44,21
12-5-17:27:42:9,44,24
12-5-17:27:43:10,43,22
12-5-17:27:43:1,44,26
12-5-17:27:43:2,43,18
12-5-17:27:43:3,43,24
12-5-17:27:43:4,43,16
12-5-17:27:43:5,42,12
12-5-17:27:43:6,41,22
12-5-17:27:43:7,41,18
12-5-17:27:43:8,41,14
12-5-17:27:43:9,42,17
12-5-17:27:44:10,42,15
12-5-17:27:44:1,42,20
12-5-17:27:44:2,43,24
12-5-17:27:44:3,42,13
12-5-17:27:44:4,43,26
12-5-17:27:44:5,43,11
12-5-17:27:44:6,43,21
12-5-17:27:44:7,43,10
12-5-17:27:44:8,43,30
12-5-17:27:44:9,43,27
12-5-17:27:45:10,43,20
12-5-17:27:45:1,42,12
12-5-17:27:45:2,42,18
12-5-17:27:45:3,43,35
12-5-17:27:45:4,42,18
12-5-17:27:45:5,42,22
12-5-17:27:45:6,42,19
12-5-17:27:45:7,42,24
12-5-17:27:45:8,42,24
12-5-17:27:45:9,42,41
12-5-17:27:46:10,41,22
12-5-17:27:46:1,42,31
12-5-17:27:46:2,41,17
12-5-17:27:46:3,41,19
12-5-17:27:46:4,41,27
12-5-17:27:46:5,42,11
12-5-17:27:46:6,41,14
12-5-17:27:46:7,41,26
12-5-17:27:46:8,42,16
12-5-17:27:46:9,42,19
12-5-17:27:47:10,43,23
12-5-17:27:47:1,43,28
12-5-17:27:47:2,43,27
12-5-17:27:47:3,43,21
12-5-17:27:47:4,43,21
12-5-17:27:47:5,43,30
12-5-17:27:47:6,43,22
12-5-17:27:47:7,42,29
12-5-17:27:47:8,43,23
12-5-17:27:47:9,43,17
12-5-17:27:48:10,42,28
12-5-17:27:48:1,42,25
12-5-17:27:48:2,42,49
12-5-17:27:48:3,41,36
12-5-17:27:48:4,41,27
12-5-17:27:48:5,41,44
12-5-17:27:48:6,42,44
12-5-17:27:48:7,41,27
12-5-17:27:48:8,41,21
12-5-17:27:48:9,42,20
12-5-17:27:49:10,42,16
12-5-17:27:49:1,42,15
12-5-17:27:49:2,43,18
12-5-17:27:49:3,43,22
12-5-17:27:49:4,42,16
12-5-17:27:49:5,42,37
12-5-17:27:49:6,43,24
12-5-17:27:49:7,42,34
12-5-17:27:49:8,42,27
12-5-17:27:49:9,42,17
12-5-17:27:50:10,42,24
12-5-17:27:50:1,42,19
12-5-17:27:50:2,42,45
12-5-17:27:50:3,43,47
12-5-17:27:50:4,42,33
12-5-17:27:50:5,42,35
12-5-17:27:50:6,42,18
12-5-17:27:50:7,42,58
12-5-17:27:50:8,41,20
12-5-17:27:50:9,41,50
12-5-17:27:51:10,41,34
12-5-17:27:51:1,42,33
12-5-17:27:51:2,41,39
12-5-17:27:51:3,41,18
12-5-17:27:51:4,41,57
12-5-17:27:51:5,40,22
12-5-17:27:51:6,41,29
12-5-17:27:51:7,41,20
12-5-17:27:51:8,41,24
12-5-17:27:51:9,41,21
12-5-17:27:52:10,41,28
12-5-17:27:52:1,41,47
12-5-17:27:52:2,42,29
12-5-17:27:52:3,42,22
12-5-17:27:52:4,42,29
12-5-17:27:52:5,42,65
12-5-17:27:52:6,41,24
12-5-17:27:52:7,42,18
12-5-17:27:52:8,42,20
12-5-17:27:52:9,42,22
12-5-17:27:53:10,42,22
12-5-17:27:53:1,42,28
12-5-17:27:53:2,41,15
12-5-17:27:53:3,42,23
12-5-17:27:53:4,42,30
12-5-17:27:53:5,42,15
12-5-17:27:53:6,41,18
12-5-17:27:53:7,42,13
12-5-17:27:53:8,42,15
12-5-17:27:53:9,41,16
12-5-17:27:54:10,41,17
12-5-17:27:54:1,41,19
12-5-17:27:54:2,42,24
12-5-17:27:54:3,42,16
12-5-17:27:54:4,42,13
12-5-17:27:54:5,41,15
12-5-17:27:54:6,42,40
12-5-17:27:54:7,42,28
12-5-17:27:54:8,42,28
12-5-17:27:54:9,42,23
12-5-17:27:55:10,41,35
12-5-17:27:55:1,41,36
12-5-17:27:55:2,42,61
12-5-17:27:55:3,42,17
12-5-17:27:55:4,42,22
12-5-17:27:55:5,42,21
12-5-17:27:55:6,42,34
12-5-17:27:55:7,42,26
12-5-17:27:55:8,42,21
12-5-17:27:55:9,42,22
12-5-17:27:56:10,42,23
12-5-17:27:56:1,42,21
12-5-17:27:56:2,42,17
12-5-17:27:56:3,41,16
12-5-17:27:56:4,42,16
12-5-17:27:56:5,42,27
12-5-17:27:56:6,42,27
12-5-17:27:56:7,42,22
12-5-17:27:56:8,42,22
12-5-17:27:56:9,43,42
12-5-17:27:57:10,42,43
12-5-17:27:57:1,42,40
12-5-17:27:57:2,42,25
12-5-17:27:57:3,41,27
12-5-17:27:57:4,42,48
12-5-17:27:57:5,41,32
12-5-17:27:57:6,41,18
12-5-17:27:57:7,41,35
12-5-17:27:57:8,42,45
12-5-17:27:57:9,42,23
12-5-17:27:58:10,42,46
12-5-17:27:58:1,42,58
12-5-17:27:58:2,42,18
12-5-17:27:58:3,42,30
12-5-17:27:58:4,42,89
12-5-17:27:58:5,42,27
12-5-17:27:58:6,42,29
12-5-17:27:58:7,42,19
12-5-17:27:58:8,43,54
12-5-17:27:58:9,43,44
12-5-17:27:59:10,43,32
12-5-17:27:59:1,42,17
12-5-17:27:59:2,43,29
12-5-17:27:59:3,42,15
12-5-17:27:59:4,42,31
12-5-17:27:59:5,41,17
12-5-17:27:59:6,42,18
12-5-17:27:59:7,42,38
12-5-17:27:59:8,43,23
12-5-17:27:59:9,43,67
12-5-17:28:0:10,43,32
12-5-17:28:0:1,42,35
12-5-17:28:0:2,42,34
12-5-17:28:0:3,42,54
12-5-17:28:0:4,43,32
12-5-17:28:0:5,43,23
12-5-17:28:0:6,43,26
12-5-17:28:0:7,43,31
12-5-17:28:0:8,43,28
12-5-17:28:0:9,43,27
12-5-17:28:1:10,43,15
12-5-17:28:1:1,43,34
12-5-17:28:1:2,43,30
12-5-17:28:1:3,42,23
12-5-17:28:1:4,43,35
12-5-17:28:1:5,43,41
12-5-17:28:1:6,43,29
12-5-17:28:1:7,42,28
12-5-17:28:1:8,42,25
12-5-17:28:1:9,42,52
12-5-17:28:2:10,43,21
12-5-17:28:2:1,42,23
12-5-17:28:2:2,42,30
12-5-17:28:2:3,42,45
12-5-17:28:2:4,42,22
12-5-17:28:2:5,42,26
12-5-17:28:2:6,42,27
12-5-17:28:2:7,42,43
12-5-17:28:2:8,43,29
12-5-17:28:2:9,42,23
12-5-17:28:3:10,42,20
12-5-17:28:3:1,42,31
12-5-17:28:3:2,40,18
12-5-17:28:3:3,41,52
12-5-17:28:3:4,42,21
12-5-17:28:3:5,42,20
12-5-17:28:3:6,42,16
12-5-17:28:3:7,42,26
12-5-17:28:3:8,42,15
12-5-17:28:3:9,42,21
12-5-17:28:4:10,42,16
12-5-17:28:4:1,42,28
12-5-17:28:4:2,42,24
12-5-17:28:4:3,42,20
12-5-17:28:4:4,43,27
12-5-17:28:4:5,42,24
12-5-17:28:4:6,41,31
12-5-17:28:4:7,42,34
12-5-17:28:4:8,42,25
12-5-17:28:4:9,42,25
12-5-17:28:5:10,42,22
12-5-17:28:5:1,42,24
12-5-17:28:5:2,42,26
12-5-17:28:5:3,42,39
12-5-17:28:5:4,42,27
12-5-17:28:5:5,42,27
12-5-17:28:5:6,42,34
12-5-17:28:5:7,42,30
12-5-17:28:5:8,42,28
12-5-17:28:5:9,42,46
12-5-17:28:6:10,41,34
12-5-17:28:6:1,42,33
12-5-17:28:6:2,41,24
12-5-17:28:6:3,43,40
12-5-17:28:6:4,43,29
12-5-17:28:6:5,47,34
12-5-17:28:6:6,50,38
12-5-17:28:6:7,50,40
12-5-17:28:6:8,50,47
12-5-17:28:6:9,50,45
12-5-17:28:7:10,51,29
12-5-17:28:7:1,51,28
12-5-17:28:7:2,50,45
12-5-17:28:7:3,51,24
12-5-17:28:7:4,51,21
12-5-17:28:7:5,51,51
12-5-17:28:7:6,51,38
12-5-17:28:7:7,51,51
12-5-17:28:7:8,51,39
12-5-17:28:7:9,51,53
12-5-17:28:8:10,52,31
12-5-17:28:8:1,51,140
12-5-17:28:8:2,50,47
12-5-17:28:8:3,50,71
12-5-17:28:8:4,51,91
12-5-17:28:8:5,50,72
12-5-17:28:8:6,50,71
12-5-17:28:8:7,50,48
12-5-17:28:8:8,51,44
12-5-17:28:8:9,51,44
12-5-17:28:9:10,50,26
12-5-17:28:9:1,50,36
12-5-17:28:9:2,50,33
12-5-17:28:9:3,50,26
12-5-17:28:9:4,50,30
12-5-17:28:9:5,50,37
12-5-17:28:9:6,50,32
12-5-17:28:9:7,50,22
12-5-17:28:9:8,50,26
12-5-17:28:9:9,51,32
12-5-17:28:10:10,50,30
12-5-17:28:10:1,50,23
12-5-17:28:10:2,50,30
12-5-17:28:10:3,50,31
12-5-17:28:10:4,50,28
12-5-17:28:10:5,51,47
12-5-17:28:10:6,51,35
12-5-17:28:10:7,50,28
12-5-17:28:10:8,50,22
12-5-17:28:10:9,50,17
12-5-17:28:11:10,50,14
12-5-17:28:11:1,51,37
12-5-17:28:11:2,50,25
12-5-17:28:11:3,50,27
12-5-17:28:11:4,50,25
12-5-17:28:11:5,50,21
12-5-17:28:11:6,50,24
12-5-17:28:11:7,49,31
12-5-17:28:11:8,51,43
12-5-17:28:11:9,49,32
12-5-17:28:12:10,51,25
12-5-17:28:12:1,50,31
12-5-17:28:12:2,50,23
12-5-17:28:12:3,50,21
12-5-17:28:12:4,50,31
12-5-17:28:12:5,50,46
12-5-17:28:12:6,51,38
12-5-17:28:12:7,51,23
12-5-17:28:12:8,51,44
12-5-17:28:12:9,51,38
12-5-17:28:13:10,50,30
12-5-17:28:13:1,51,33
12-5-17:28:13:2,51,16
12-5-17:28:13:3,50,19
12-5-17:28:13:4,51,18
12-5-17:28:13:5,50,14
12-5-17:28:13:6,51,32
12-5-17:28:13:7,51,26
12-5-17:28:13:8,51,21
12-5-17:28:13:9,52,35
12-5-17:28:14:10,51,23
12-5-17:28:14:1,52,26
12-5-17:28:14:2,51,46
12-5-17:28:14:3,51,43
12-5-17:28:14:4,51,31
12-5-17:28:14:5,50,38
12-5-17:28:14:6,51,30
12-5-17:28:14:7,51,25
12-5-17:28:14:8,51,35
12-5-17:28:14:9,51,35
12-5-17:28:15:10,50,25
12-5-17:28:15:1,50,43
12-5-17:28:15:2,49,24
12-5-17:28:15:3,49,44
12-5-17:28:15:4,48,23
12-5-17:28:15:5,49,39
12-5-17:28:15:6,48,33
12-5-17:28:15:7,49,39
12-5-17:28:15:8,49,39
12-5-17:28:15:9,51,40
12-5-17:28:16:10,50,49
12-5-17:28:16:1,50,59
12-5-17:28:16:2,50,75
12-5-17:28:16:3,49,27
12-5-17:28:16:4,49,25
12-5-17:28:16:5,49,30
12-5-17:28:16:6,50,19
12-5-17:28:16:7,51,18
12-5-17:28:16:8,51,23
12-5-17:28:16:9,51,34
12-5-17:28:17:10,52,34
12-5-17:28:17:1,51,28
12-5-17:28:17:2,51,35
12-5-17:28:17:3,50,98
12-5-17:28:17:4,51,37
12-5-17:28:17:5,51,29
12-5-17:28:17:6,51,30
12-5-17:28:17:7,51,37
12-5-17:28:17:8,51,27
12-5-17:28:17:9,52,48
12-5-17:28:18:10,51,26
12-5-17:28:18:1,51,37
12-5-17:28:18:2,52,30
12-5-17:28:18:3,51,50
12-5-17:28:18:4,53,59
12-5-17:28:18:5,53,42
12-5-17:28:18:6,52,55
12-5-17:28:18:7,53,61
12-5-17:28:18:8,54,83
12-5-17:28:18:9,53,31
12-5-17:28:19:10,53,59
12-5-17:28:19:1,53,30
12-5-17:28:19:2,53,50
12-5-17:28:19:3,53,53
12-5-17:28:19:4,53,55
12-5-17:28:19:5,53,42
12-5-17:28:19:6,52,42
12-5-17:28:19:7,51,42
12-5-17:28:19:8,53,51
12-5-17:28:19:9,53,54
12-5-17:28:20:10,52,84
12-5-17:28:20:1,52,93
12-5-17:28:20:2,52,39
12-5-17:28:20:3,51,45
12-5-17:28:20:4,52,50
12-5-17:28:20:5,52,82
12-5-17:28:20:6,52,25
12-5-17:28:20:7,52,96
12-5-17:28:20:8,52,33
12-5-17:28:20:9,52,31
12-5-17:28:21:10,52,27
12-5-17:28:21:1,52,56
12-5-17:28:21:2,53,28
12-5-17:28:21:3,52,34
12-5-17:28:21:4,53,24
12-5-17:28:21:5,53,39
12-5-17:28:21:6,54,47
12-5-17:28:21:7,54,73
12-5-17:28:21:8,54,33
12-5-17:28:21:9,53,52
12-5-17:28:22:10,52,121
12-5-17:28:22:1,53,95
12-5-17:28:22:2,53,63
12-5-17:28:22:3,54,63
12-5-17:28:22:4,54,75
12-5-17:28:22:5,54,66
12-5-17:28:22:6,54,66
12-5-17:28:22:7,54,49
12-5-17:28:22:8,54,39
12-5-17:28:22:9,54,47
12-5-17:28:23:10,54,67
12-5-17:28:23:1,53,53
12-5-17:28:23:2,52,60
12-5-17:28:23:3,53,103
12-5-17:28:23:4,52,47
12-5-17:28:23:5,53,49
12-5-17:28:23:6,53,53
12-5-17:28:23:7,53,39
12-5-17:28:23:8,52,55
12-5-17:28:23:9,52,55
12-5-17:28:24:10,51,41
12-5-17:28:24:1,51,47
12-5-17:28:24:2,51,119
12-5-17:28:24:3,51,49
12-5-17:28:24:4,51,53
12-5-17:28:24:5,51,54
12-5-17:28:24:6,52,66
12-5-17:28:24:7,52,73
12-5-17:28:24:8,53,57
12-5-17:28:24:9,52,74
12-5-17:28:25:10,52,97
12-5-17:28:25:1,53,45
12-5-17:28:25:2,53,44
12-5-17:28:25:3,53,41
12-5-17:28:25:4,53,49
12-5-17:28:25:5,53,58
12-5-17:28:25:6,53,72
12-5-17:28:25:7,53,34
12-5-17:28:25:8,53,27
12-5-17:28:25:9,54,43
12-5-17:28:26:10,53,31
12-5-17:28:26:1,53,65
12-5-17:28:26:2,53,33
12-5-17:28:26:3,53,38
12-5-17:28:26:4,53,73
12-5-17:28:26:5,53,51
12-5-17:28:26:6,53,47
12-5-17:28:26:7,53,32
12-5-17:28:26:8,52,49
12-5-17:28:26:9,53,40
12-5-17:28:27:10,52,49
12-5-17:28:27:1,52,42
12-5-17:28:27:2,53,72
12-5-17:28:27:3,53,39
12-5-17:28:27:4,53,26
12-5-17:28:27:5,53,23
12-5-17:28:27:6,53,33
12-5-17:28:27:7,53,34
12-5-17:28:27:8,52,43
12-5-17:28:27:9,52,100
12-5-17:28:28:10,53,35
12-5-17:28:28:1,53,35
12-5-17:28:28:2,52,41
12-5-17:28:28:3,52,56
12-5-17:28:28:4,52,41
12-5-17:28:28:5,52,26
12-5-17:28:28:6,52,48
12-5-17:28:28:7,52,20
12-5-17:28:28:8,52,34
12-5-17:28:28:9,53,17
12-5-17:28:29:10,52,20
12-5-17:28:29:1,52,18
12-5-17:28:29:2,52,29
12-5-17:28:29:3,52,26
12-5-17:28:29:4,52,23
12-5-17:28:29:5,52,16
12-5-17:28:29:6,52,17
12-5-17:28:29:7,52,38
12-5-17:28:29:8,51,31
12-5-17:28:29:9,52,29
12-5-17:28:30:10,51,19
12-5-17:28:30:1,52,23
12-5-17:28:30:2,53,17
12-5-17:28:30:3,52,45
12-5-17:28:30:4,52,61
12-5-17:28:30:5,52,31
12-5-17:28:30:6,52,30
12-5-17:28:30:7,52,32
12-5-17:28:30:8,52,46
12-5-17:28:30:9,52,36
12-5-17:28:31:10,51,22
12-5-17:28:31:1,52,35
12-5-17:28:31:2,51,30
12-5-17:28:31:3,51,34
12-5-17:28:31:4,51,24
12-5-17:28:31:5,51,35
12-5-17:28:31:6,52,20
12-5-17:28:31:7,52,29
12-5-17:28:31:8,52,21
12-5-17:28:31:9,53,22
12-5-17:28:32:10,52,42
12-5-17:28:32:1,53,17
12-5-17:28:32:2,53,38
12-5-17:28:32:3,53,18
12-5-17:28:32:4,53,30
12-5-17:28:32:5,53,21
12-5-17:28:32:6,53,18
12-5-17:28:32:7,53,38
12-5-17:28:32:8,53,22
12-5-17:28:32:9,53,22
12-5-17:28:33:10,52,33
12-5-17:28:33:1,52,33
12-5-17:28:33:2,53,17
12-5-17:28:33:3,53,17
12-5-17:28:33:4,52,26
12-5-17:28:33:5,52,35
12-5-17:28:33:6,52,22
12-5-17:28:33:7,52,19
12-5-17:28:33:8,52,25
12-5-17:28:33:9,52,28
12-5-17:28:34:10,53,66
12-5-17:28:34:1,53,26
12-5-17:28:34:2,52,26
12-5-17:28:34:3,53,35
12-5-17:28:34:4,52,31
12-5-17:28:34:5,53,35
12-5-17:28:34:6,52,34
12-5-17:28:34:7,53,24
12-5-17:28:34:8,52,18
12-5-17:28:34:9,52,15
12-5-17:28:35:10,52,17
12-5-17:28:35:1,53,26
12-5-17:28:35:2,53,23
12-5-17:28:35:3,52,30
12-5-17:28:35:4,52,30
12-5-17:28:35:5,52,24
12-5-17:28:35:6,53,18
12-5-17:28:35:7,53,17
12-5-17:28:35:8,52,21
12-5-17:28:35:9,52,24
12-5-17:28:36:10,52,28
12-5-17:28:36:1,52,19
12-5-17:28:36:2,52,25
12-5-17:28:36:3,53,25
12-5-17:28:36:4,52,49
12-5-17:28:36:5,52,31
12-5-17:28:36:6,52,37
12-5-17:28:36:7,52,46
12-5-17:28:36:8,52,23
12-5-17:28:36:9,52,62
12-5-17:28:37:10,52,62
12-5-17:28:37:1,52,35
12-5-17:28:37:2,52,52
12-5-17:28:37:3,52,38
12-5-17:28:37:4,52,42
12-5-17:28:37:5,52,29
12-5-17:28:37:6,52,39
12-5-17:28:37:7,52,50
12-5-17:28:37:8,51,16
12-5-17:28:37:9,51,42
12-5-17:28:38:10,51,17
12-5-17:28:38:1,51,30
12-5-17:28:38:2,51,24
12-5-17:28:38:3,51,24
12-5-17:28:38:4,51,14
12-5-17:28:38:5,52,19
12-5-17:28:38:6,52,19
12-5-17:28:38:7,52,35
12-5-17:28:38:8,51,16
12-5-17:28:38:9,52,26
12-5-17:28:39:10,52,15
12-5-17:28:39:1,51,15
12-5-17:28:39:2,51,15
12-5-17:28:39:3,52,22
12-5-17:28:39:4,52,20
12-5-17:28:39:5,52,18
12-5-17:28:39:6,51,27
12-5-17:28:39:7,52,25
12-5-17:28:39:8,52,26
12-5-17:28:39:9,52,25
12-5-17:28:40:10,52,15
12-5-17:28:40:1,52,24
12-5-17:28:40:2,52,20
12-5-17:28:40:3,52,25
12-5-17:28:40:4,52,31
12-5-17:28:40:5,52,24
12-5-17:28:40:6,52,27
12-5-17:28:40:7,52,21
12-5-17:28:40:8,51,18
12-5-17:28:40:9,51,20
12-5-17:28:41:10,51,20
12-5-17:28:41:1,52,25
12-5-17:28:41:2,51,23
12-5-17:28:41:3,51,28
12-5-17:28:41:4,51,28
12-5-17:28:41:5,51,26
12-5-17:28:41:6,52,25
12-5-17:28:41:7,52,14
12-5-17:28:41:8,51,28
12-5-17:28:41:9,51,28
12-5-17:28:42:10,52,21
12-5-17:28:42:1,52,20
12-5-17:28:42:2,51,36
12-5-17:28:42:3,52,19
12-5-17:28:42:4,52,16
12-5-17:28:42:5,52,21
12-5-17:28:42:6,52,14
12-5-17:28:42:7,51,14
12-5-17:28:42:8,51,20
12-5-17:28:42:9,52,18
12-5-17:28:43:10,52,23
12-5-17:28:43:1,52,28
12-5-17:28:43:2,52,61
12-5-17:28:43:3,51,22
12-5-17:28:43:4,52,19
12-5-17:28:43:5,52,16
12-5-17:28:43:6,51,19
12-5-17:28:43:7,51,23
12-5-17:28:43:8,51,31
12-5-17:28:43:9,51,16
12-5-17:28:44:10,50,23
12-5-17:28:44:1,51,24
12-5-17:28:44:2,51,29
12-5-17:28:44:3,51,37
12-5-17:28:44:4,51,20
12-5-17:28:44:5,51,15
12-5-17:28:44:6,51,20
12-5-17:28:44:7,51,24
12-5-17:28:44:8,52,20
12-5-17:28:44:9,51,31
12-5-17:28:45:10,51,31
12-5-17:28:45:1,51,27
12-5-17:28:45:2,51,18
12-5-17:28:45:3,51,19
12-5-17:28:45:4,52,15
12-5-17:28:45:5,51,19
12-5-17:28:45:6,51,20
12-5-17:28:45:7,51,21
12-5-17:28:45:8,52,19
12-5-17:28:45:9,51,30
12-5-17:28:46:10,51,12
12-5-17:28:46:1,52,22
12-5-17:28:46:2,51,20
12-5-17:28:46:3,51,21
12-5-17:28:46:4,52,22
12-5-17:28:46:5,52,25
12-5-17:28:46:6,51,47
12-5-17:28:46:7,52,42
12-5-17:28:46:8,52,21
12-5-17:28:46:9,52,26
12-5-17:28:47:10,51,34
12-5-17:28:47:1,51,28
12-5-17:28:47:2,52,75
12-5-17:28:47:3,52,33
12-5-17:28:47:4,52,21
12-5-17:28:47:5,52,34
12-5-17:28:47:6,52,74
12-5-17:28:47:7,53,40
12-5-17:28:47:8,51,32
12-5-17:28:47:9,52,46
12-5-17:28:48:10,52,58
12-5-17:28:48:1,51,86
12-5-17:28:48:2,52,105
12-5-17:28:48:3,51,114
12-5-17:28:48:4,52,72
12-5-17:28:48:5,51,65
12-5-17:28:48:6,51,37
12-5-17:28:48:7,51,53
12-5-17:28:48:8,51,115
12-5-17:28:48:9,50,54
12-5-17:28:49:10,51,78
12-5-17:28:49:1,51,29
12-5-17:28:49:2,51,60
12-5-17:28:49:3,51,114
12-5-17:28:49:4,51,60
12-5-17:28:49:5,51,65
12-5-17:28:49:6,51,53
12-5-17:28:49:7,50,53
12-5-17:28:49:8,51,43
12-5-17:28:49:9,51,310
12-5-17:28:50:10,51,112
12-5-17:28:50:1,51,65
12-5-17:28:50:2,51,46
12-5-17:28:50:3,50,139
12-5-17:28:50:4,50,81
12-5-17:28:50:5,51,142
12-5-17:28:50:6,50,114
12-5-17:28:50:7,50,74
12-5-17:28:50:8,51,85
12-5-17:28:50:9,51,83
12-5-17:28:51:10,51,83
12-5-17:28:51:1,49,50
12-5-17:28:51:2,49,50
12-5-17:28:51:3,50,80
12-5-17:28:51:4,50,80
12-5-17:28:51:5,51,119
12-5-17:28:51:6,51,127
12-5-17:28:51:7,50,126
12-5-17:28:51:8,50,144
12-5-17:28:51:9,49,126
12-5-17:28:52:10,49,147
12-5-17:28:52:1,49,172
